image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021711013679477.jpeg,1668021711,179.6647325,0.787666056,179.3139254,-6.375,42.01422457,-93.76717876,340.182,4,2022-11-09-13-21-51-880
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021711377140224.jpeg,1668021711,179.5908723,0.693793749,-179.8392573,-8.812,42.01422764,-93.76718008,340.178,4,2022-11-09-13-21-51-467
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021711741118878.jpeg,1668021712,179.9916535,0.724677502,-177.9989812,-7.25,42.01423013,-93.76717922,340.182,4,2022-11-09-13-21-51-818
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021712104145060.jpeg,1668021712,179.8185425,-0.082289457,-172.3730404,-6.813,42.01423262,-93.76717878,340.169,4,2022-11-09-13-21-52-191
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021712468038982.jpeg,1668021713,-179.9574575,0.012892342,-170.7053427,-7.063,42.01423564,-93.76717913,340.171,4,2022-11-09-13-21-52-553
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021712831612359.jpeg,1668021713,179.2536272,-0.012884759,-176.6965331,-6.938,42.01423788,-93.76717917,340.171,4,2022-11-09-13-21-52-931
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021713195534842.jpeg,1668021713,179.9723082,-0.024622513,-177.7537453,-8.062,42.01424091,-93.76718024,340.163,4,2022-11-09-13-21-53-269
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021713559365335.jpeg,1668021714,-179.8010257,0.290801748,-178.8961932,-6.125,42.01424351,-93.76717928,340.162,4,2022-11-09-13-21-53-646
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021713922449011.jpeg,1668021714,179.9548245,0.521942136,-179.9871672,-7.688,42.01424677,-93.76718009,340.16,4,2022-11-09-13-21-54-108
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021714286648237.jpeg,1668021714,-179.3547426,0.527507212,179.4235682,-6.125,42.0142499,-93.76717926,340.161,4,2022-11-09-13-21-54-374
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021714652555990.jpeg,1668021715,-179.3061903,0.344363433,178.792909,-5.438,42.01425169,-93.76717876,340.158,4,2022-11-09-13-21-54-738
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021715015700051.jpeg,1668021715,179.9915204,-0.145653907,-178.8192775,-8.062,42.01425446,-93.76718006,340.145,4,2022-11-09-13-21-55-104
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021715380384174.jpeg,1668021715,179.6927138,-0.177618223,-174.2811491,-5.938,42.01425714,-93.76717863,340.145,4,2022-11-09-13-21-55-463
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021715747474183.jpeg,1668021716,178.164652,-0.051774713,-175.2367065,-10.25,42.01425981,-93.76718066,340.141,4,2022-11-09-13-21-55-834
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021716110139840.jpeg,1668021716,-179.5125192,0.059623628,-176.3147373,-8.187,42.01426219,-93.76718055,340.142,4,2022-11-09-13-21-56-204
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021716477026524.jpeg,1668021717,-178.7982591,-1.054652985,-177.6975289,-5,42.01426445,-93.76717846,340.152,4,2022-11-09-13-21-56-576
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021716841334525.jpeg,1668021717,-179.9657894,-1.423639787,-179.0529932,-7.563,42.0142667,-93.76717971,340.145,4,2022-11-09-13-21-56-929
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021717203284533.jpeg,1668021717,179.8661526,-0.894221356,-179.4822423,-6.813,42.01426985,-93.76717958,340.152,4,2022-11-09-13-21-57-293
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021717564508621.jpeg,1668021718,-179.0591827,-0.098247775,-179.2005563,-5.063,42.01427157,-93.7671788,340.155,4,2022-11-09-13-21-57-646
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021717929540972.jpeg,1668021718,-179.944267,0.56589798,-179.9664858,-6.375,42.01427501,-93.76717925,340.153,4,2022-11-09-13-21-58-195
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021718293749163.jpeg,1668021718,179.6618926,-0.088510233,179.9232696,-8,42.01427757,-93.76718013,340.153,4,2022-11-09-13-21-58-384
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021718658779258.jpeg,1668021719,-179.9801169,0.296987859,-178.7676385,-6.875,42.0142808,-93.76717936,340.148,4,2022-11-09-13-21-58-750
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021719023406341.jpeg,1668021719,-179.9105819,-0.083913408,-177.610887,-5.938,42.01428269,-93.76717867,340.143,4,2022-11-09-13-21-59-117
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021719392266870.jpeg,1668021719,-179.6376504,-0.357380665,-175.9201501,-7,42.01428538,-93.76717941,340.146,4,2022-11-09-13-21-59-481
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021719757384745.jpeg,1668021720,-178.8542463,-0.278134435,-174.0695277,-5.438,42.01428777,-93.76717897,340.154,4,2022-11-09-13-21-59-842
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021720122284627.jpeg,1668021720,-179.3303738,-0.392581312,-172.9461962,-5.188,42.0142903,-93.76717843,340.148,4,2022-11-09-13-22-00-216
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021720486612900.jpeg,1668021721,-179.0878548,-0.764607445,-176.2502139,-6,42.014293,-93.76717923,340.151,4,2022-11-09-13-22-00-570
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021720851789586.jpeg,1668021721,-178.6082372,-0.552323782,-176.535224,-4.875,42.01429516,-93.76717872,340.154,4,2022-11-09-13-22-00-943
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021721216237362.jpeg,1668021721,-178.8511997,-0.223227564,-176.575514,-5.063,42.01429809,-93.7671788,340.153,4,2022-11-09-13-22-01-302
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021721580474034.jpeg,1668021722,-178.7545452,-0.144658079,-176.9358914,-5.375,42.01430103,-93.76717932,340.152,4,2022-11-09-13-22-01-676
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021721945271395.jpeg,1668021722,-178.5565939,0.349836723,-177.2630412,-5,42.01430338,-93.76717909,340.153,4,2022-11-09-13-22-02-211
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021722310077878.jpeg,1668021722,-179.8364362,0.19344794,-177.5213589,-5.313,42.01430571,-93.76717939,340.15,4,2022-11-09-13-22-02-397
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021722674378768.jpeg,1668021723,-178.9448289,-0.408924946,-178.0234081,-5.438,42.0143085,-93.76717961,340.148,4,2022-11-09-13-22-02-749
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021723039314130.jpeg,1668021723,-179.1355828,-0.26966121,-178.9216642,-4.625,42.01431057,-93.76717931,340.148,4,2022-11-09-13-22-03-132
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021723404891313.jpeg,1668021723,-179.3301161,-0.394205264,-179.6596037,-6.25,42.0143134,-93.76718002,340.148,4,2022-11-09-13-22-03-486
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021723770356453.jpeg,1668021724,-179.4521927,-0.484053271,179.8553093,-6.125,42.01431614,-93.76718006,340.149,4,2022-11-09-13-22-03-865
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021724137768420.jpeg,1668021724,-178.2822829,0.042180461,-179.8893599,-5,42.01431863,-93.76717941,340.148,4,2022-11-09-13-22-04-219
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021724500959936.jpeg,1668021725,-178.053785,-0.331743609,-176.7530903,-5.063,42.01432114,-93.76717929,340.151,4,2022-11-09-13-22-04-591
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021724867060176.jpeg,1668021725,-179.1107661,0.167849554,-174.7869113,-5,42.01432351,-93.76717897,340.143,4,2022-11-09-13-22-04-957
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021725232630168.jpeg,1668021725,-179.8279103,0.390615641,-176.9438262,-6,42.01432645,-93.76717984,340.136,4,2022-11-09-13-22-05-324
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021725598203347.jpeg,1668021726,-179.3179097,0.340469464,-177.8180618,-5.625,42.01432925,-93.7671796,340.142,4,2022-11-09-13-22-05-681
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021725962966399.jpeg,1668021726,-179.2752548,0.337406791,-177.7664717,-5.375,42.0143321,-93.76717954,340.141,4,2022-11-09-13-22-06-574
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021726327228062.jpeg,1668021726,179.9514443,-0.246998877,-176.8067295,-6.75,42.014334,-93.76718036,340.132,4,2022-11-09-13-22-06-400
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021726691365764.jpeg,1668021727,179.7891747,-0.134945619,-175.6191179,-6.75,42.0143367,-93.76718053,340.131,4,2022-11-09-13-22-06-781
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021727058500171.jpeg,1668021727,-179.9051292,-0.123443847,-175.3118953,-7.063,42.01433897,-93.76718071,340.132,4,2022-11-09-13-22-07-132
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021727422848004.jpeg,1668021728,-177.8603164,-0.451900131,-176.335029,-5,42.01434147,-93.76718011,340.135,4,2022-11-09-13-22-07-512
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021727788248508.jpeg,1668021728,-178.9234839,-0.211932667,-177.6395976,-4.063,42.01434441,-93.76717926,340.14,4,2022-11-09-13-22-07-871
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021728152716940.jpeg,1668021728,-179.6455199,-1.137139625,-178.5136604,-6.563,42.01434624,-93.76718061,340.127,4,2022-11-09-13-22-08-249
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021728518079317.jpeg,1668021729,-178.3551885,-0.712996196,-177.9416811,-4.625,42.01434914,-93.76718004,340.133,4,2022-11-09-13-22-08-598
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021728882415542.jpeg,1668021729,-178.9144461,0.467217406,-178.7690612,-4.5,42.01435269,-93.7671799,340.14,4,2022-11-09-13-22-08-978
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021729248196490.jpeg,1668021729,-179.6780122,-0.333462848,-179.8864549,-6.813,42.01435418,-93.76718107,340.137,4,2022-11-09-13-22-09-332
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021729612651527.jpeg,1668021730,-179.907831,-0.146076132,179.7261688,-5.438,42.01435694,-93.76718017,340.137,4,2022-11-09-13-22-09-706
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021729977815643.jpeg,1668021730,-179.1712322,0.527955026,-178.7604051,-5.313,42.01436028,-93.76718004,340.131,4,2022-11-09-13-22-10-665
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021730341588837.jpeg,1668021730,-178.6167803,-0.292454639,-177.3455483,-5.438,42.01436217,-93.76718014,340.136,4,2022-11-09-13-22-10-438
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021730706325780.jpeg,1668021731,-178.2372988,0.234434955,-177.2125819,-4.688,42.01436508,-93.76717968,340.135,4,2022-11-09-13-22-10-781
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021731070519875.jpeg,1668021731,-178.1743848,0.91925483,-178.2886155,-4.938,42.01436791,-93.76717987,340.129,4,2022-11-09-13-22-11-172
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021731434546121.jpeg,1668021732,-176.956593,-0.283227572,-178.7548868,-4.125,42.01436988,-93.7671794,340.126,4,2022-11-09-13-22-11-514
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021731798754727.jpeg,1668021732,-179.7902985,0.885304061,-178.4291254,-7.813,42.0143732,-93.76718119,340.125,4,2022-11-09-13-22-11-888
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021732162761989.jpeg,1668021732,-179.1888515,0.465719322,-177.7716007,-7.688,42.01437463,-93.7671816,340.11,4,2022-11-09-13-22-12-247
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021732527150428.jpeg,1668021733,-179.3898476,0.636474572,-175.9756141,-4.563,42.01437756,-93.76717926,340.118,4,2022-11-09-13-22-12-623
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021732892150081.jpeg,1668021733,-179.4607071,0.497072148,-176.4781021,-6.438,42.0143809,-93.76718066,340.114,4,2022-11-09-13-22-12-970
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021733257031076.jpeg,1668021733,179.9847135,0.428142224,-176.512514,-6.438,42.0143837,-93.76718076,340.107,4,2022-11-09-13-22-13-357
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021733619461200.jpeg,1668021734,-178.6115067,0.867696216,-176.796048,-5.125,42.0143859,-93.76718023,340.097,4,2022-11-09-13-22-13-702
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021733982729277.jpeg,1668021734,-177.3693462,0.966644828,-178.8694688,-3.5,42.01438856,-93.76717936,340.105,4,2022-11-09-13-22-14-765
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021734346993841.jpeg,1668021734,-179.1872852,0.398573337,-179.477249,-4.563,42.01439034,-93.76717953,340.102,4,2022-11-09-13-22-14-442
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021734708716765.jpeg,1668021735,-179.7795808,-0.449308059,179.9996067,-5.688,42.01439309,-93.76718048,340.093,4,2022-11-09-13-22-14-798
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021735072211125.jpeg,1668021735,-179.2303078,-0.313323037,-179.8009303,-4.5,42.01439601,-93.76717958,340.088,4,2022-11-09-13-22-15-170
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021735437262601.jpeg,1668021736,-179.4583274,-0.295872277,179.8028705,-5.375,42.01439823,-93.7671799,340.094,4,2022-11-09-13-22-15-533
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021735802201316.jpeg,1668021736,-179.2084431,-0.12569142,-178.3558057,-6.563,42.01440139,-93.76718048,340.095,4,2022-11-09-13-22-15-883
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021736167634960.jpeg,1668021736,-178.6661537,-0.429366565,-174.8381387,-5.438,42.01440423,-93.76717978,340.091,4,2022-11-09-13-22-16-272
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021736552838952.jpeg,1668021737,-178.4003292,-0.423618001,-173.0896584,-4.438,42.01440647,-93.7671791,340.094,4,2022-11-09-13-22-16-626
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021736916279208.jpeg,1668021737,-179.0536308,-0.071342028,-174.4503217,-4.563,42.01440922,-93.76717925,340.09,4,2022-11-09-13-22-17-821
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021737299296534.jpeg,1668021737,-178.868656,-0.501512912,-176.3310574,-6.125,42.01441217,-93.76718044,340.085,4,2022-11-09-13-22-17-371
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021737662653694.jpeg,1668021738,179.9107825,0.937925808,-176.7828569,-5.625,42.01441586,-93.76718032,340.085,4,2022-11-09-13-22-17-761
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021738064752740.jpeg,1668021738,-179.3111824,1.171451206,-177.3796393,-7.125,42.0144182,-93.76718135,340.077,4,2022-11-09-13-22-18-133
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021738428342378.jpeg,1668021739,-177.8578837,0.884420046,-179.5268318,-4.063,42.01442086,-93.76717992,340.084,4,2022-11-09-13-22-18-529
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021738828986963.jpeg,1668021739,-178.9055017,0.741885324,179.8364443,-6.063,42.01442358,-93.76718061,340.083,4,2022-11-09-13-22-18-901
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021739193641552.jpeg,1668021739,-178.4763104,0.096991931,178.6368366,-4.625,42.01442602,-93.76718001,340.071,4,2022-11-09-13-22-19-289
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021739577859245.jpeg,1668021740,-176.783223,0.364517893,-177.9504498,-1.812,42.01442907,-93.7671781,340.071,4,2022-11-09-13-22-19-650
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021739941155480.jpeg,1668021740,-176.7162052,0.49665638,-174.59179,-5.25,42.01443218,-93.76718009,340.068,4,2022-11-09-13-22-20-393
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021740322748423.jpeg,1668021740,-177.6192106,0.920505762,-171.0018295,-2.312,42.01443505,-93.76717823,340.06,4,2022-11-09-13-22-20-394
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021740687520140.jpeg,1668021741,-179.0924049,1.445474082,-174.6298953,-5,42.01443805,-93.76717988,340.061,4,2022-11-09-13-22-20-784
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021741069637751.jpeg,1668021741,-178.3488385,0.586160473,-176.0413106,-6.5,42.01443967,-93.76718094,340.056,4,2022-11-09-13-22-21-140
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021741433595204.jpeg,1668021742,-178.0511457,0.574618497,-176.2759416,-3.187,42.01444286,-93.7671799,340.05,4,2022-11-09-13-22-21-523
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021741817669465.jpeg,1668021742,-179.2610815,0.230317465,-176.2738396,-5.625,42.01444555,-93.76718092,340.046,4,2022-11-09-13-22-21-887
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021742182544834.jpeg,1668021742,-177.62631,-0.191876323,-177.694182,-4.75,42.01444824,-93.76718077,340.054,4,2022-11-09-13-22-22-283
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021742567899246.jpeg,1668021743,-178.5334004,0.725484369,-178.4142624,-4,42.01445065,-93.7671798,340.043,4,2022-11-09-13-22-22-639
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021742932692571.jpeg,1668021743,-177.7925391,-0.773477223,-179.1440259,-5.5,42.01445258,-93.76718117,340.047,4,2022-11-09-13-22-23-272
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021743318893697.jpeg,1668021743,-178.2895753,-0.332261506,-177.2199004,-3.875,42.01445611,-93.76718036,340.05,4,2022-11-09-13-22-23-387
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021743684358686.jpeg,1668021744,-178.6989657,-0.371352585,-176.2507992,-4.375,42.01445919,-93.76718045,340.038,4,2022-11-09-13-22-23-780
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021744068765474.jpeg,1668021744,-179.1788741,0.129077291,-176.3903153,-5.813,42.01446183,-93.76718164,340.043,4,2022-11-09-13-22-24-141
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021744433022293.jpeg,1668021745,-178.4060864,0.304465504,-176.5204526,-4.375,42.01446475,-93.7671806,340.04,4,2022-11-09-13-22-24-526
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021744815034417.jpeg,1668021745,-178.9635216,0.372904542,-177.0803679,-4.563,42.01446756,-93.7671808,340.04,4,2022-11-09-13-22-24-883
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021745180156274.jpeg,1668021745,-179.6510072,0.301235668,-177.4147181,-6.063,42.01447046,-93.7671818,340.035,4,2022-11-09-13-22-25-279
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021745567377707.jpeg,1668021746,-178.9237514,0.38635553,-177.6830672,-5.063,42.01447299,-93.76718151,340.03,4,2022-11-09-13-22-25-636
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021745935209674.jpeg,1668021746,179.7706796,-0.293404131,-177.8315812,-5.875,42.01447567,-93.76718169,340.038,4,2022-11-09-13-22-26-320
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021746320606894.jpeg,1668021746,-178.5869249,0.422751207,-177.5484049,-5.938,42.014479,-93.76718199,340.028,4,2022-11-09-13-22-26-393
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021746685065305.jpeg,1668021747,-177.8464125,-0.681282798,-178.2701653,-4.563,42.01448122,-93.76718121,340.031,4,2022-11-09-13-22-26-782
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021747065906380.jpeg,1668021747,-177.566026,-0.134056836,-178.3085282,-4.875,42.01448351,-93.76718122,340.026,4,2022-11-09-13-22-27-141
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021747430422952.jpeg,1668021748,-179.0900606,-0.750067221,-178.3427295,-4.563,42.01448601,-93.7671811,340.032,4,2022-11-09-13-22-27-525
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021747814385136.jpeg,1668021748,-178.1602136,-0.649117665,-178.6545649,-4.375,42.01448943,-93.76718086,340.036,4,2022-11-09-13-22-27-885
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021748180569930.jpeg,1668021748,-176.7741775,-0.764092185,-178.7026645,-4.25,42.01449208,-93.76718082,340.033,4,2022-11-09-13-22-28-276
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021748583180408.jpeg,1668021749,-178.634981,-0.87935104,-179.0582772,-4.25,42.01449467,-93.76718082,340.035,4,2022-11-09-13-22-28-654
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021748948786674.jpeg,1668021749,-179.1404296,-1.482799398,-179.4803954,-4.625,42.01449728,-93.76718084,340.035,4,2022-11-09-13-22-29-466
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021749349058683.jpeg,1668021749,-178.6501906,-0.605893737,-179.0327492,-6.75,42.01450049,-93.76718159,340.032,4,2022-11-09-13-22-29-422
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a5/1668021749713938875.jpeg,1668021750,-175.8692998,-0.541339403,179.50707,-1.812,42.01450331,-93.76717938,340.042,4,2022-11-09-13-22-29-819
