image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024919573923725.jpeg,1668024919.6587405,-178.87586568545618,0.2643329179124904,-130.8812453639422,-4.625,42.012986245,-93.767213205,339.707,4,2022-11-09-14-15-19-658,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024919938506137.jpeg,1668024920.0255253,-177.86890928654557,-0.3275055848890193,-127.30753850632495,-6.25,42.01298840166667,-93.76721356166667,339.702,4,2022-11-09-14-15-20-256,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024920304005295.jpeg,1668024920.3891041,-178.8239365789809,0.13877953759227593,-126.11348223657608,-5.0,42.01299043,-93.76721262666666,339.7,4,2022-11-09-14-15-20-389,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024920669031723.jpeg,1668024920.7647476,-179.02178563743357,-0.5227683929205372,-125.02150954498306,-7.125,42.012992438333335,-93.76721415,339.696,4,2022-11-09-14-15-20-764,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024921032367244.jpeg,1668024921.1172428,-177.355117730501,-0.6422818492897002,-123.23304866941389,-5.313,42.012994078333335,-93.76721329833333,339.706,4,2022-11-09-14-15-21-117,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024921396399639.jpeg,1668024921.4842715,-178.61675148056065,-0.05894352436591807,-125.17881935354484,-6.438,42.012996375,-93.767213665,339.698,4,2022-11-09-14-15-21-484,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024921760283979.jpeg,1668024921.84261,-179.46711107834076,0.5601408910424963,-127.6154824927989,-7.375,42.012997801666664,-93.76721483333333,339.703,4,2022-11-09-14-15-21-842,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024922124344275.jpeg,1668024922.21866,179.80587317774655,0.39986179586487214,-128.8367745094671,-7.063,42.01299943,-93.76721459,339.693,4,2022-11-09-14-15-22-218,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024922488282518.jpeg,1668024922.573485,178.11402627036108,0.9997786549534999,-128.7065150806473,-9.687,42.01300225666667,-93.76721623333333,339.688,4,2022-11-09-14-15-22-573,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024922851447216.jpeg,1668024922.9448042,-178.6391582903202,0.47959860264139775,-129.3153393719467,-5.563,42.01300384166667,-93.76721485166667,339.693,4,2022-11-09-14-15-22-944,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024923214138157.jpeg,1668024923.292382,178.6949483559892,1.3848653995984523,-128.13107484218918,-8.5,42.013006215,-93.76721558333334,339.688,4,2022-11-09-14-15-23-292,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024923578514876.jpeg,1668024923.6668065,179.70975420675455,1.9998412153639171,-129.39492898390932,-9.562,42.01300850333333,-93.76721688333333,339.669,4,2022-11-09-14-15-23-666,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024923940719531.jpeg,1668024924.0199025,-176.3478736704473,4.395751529538533,-130.3475208770945,-3.75,42.013011653333336,-93.767214005,339.649,4,2022-11-09-14-15-24-199,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024924301476622.jpeg,1668024924.387449,-176.20694823327372,5.856300628467329,-131.55467989930153,-1.875,42.013014168333335,-93.76721234166666,339.623,4,2022-11-09-14-15-24-387,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024924662184471.jpeg,1668024924.734508,177.4678268103239,7.246368978160161,-131.92425577166733,-11.562,42.01301690333333,-93.76721654666666,339.6,4,2022-11-09-14-15-24-734,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024925023884688.jpeg,1668024925.1120436,179.80656674693515,7.5531627710976865,-131.73365189366822,-7.5,42.013019316666664,-93.76721588166667,339.583,4,2022-11-09-14-15-25-112,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024925388249477.jpeg,1668024925.4663088,179.35380465052134,6.926787857899228,-131.9446527908374,-6.438,42.01302039833333,-93.76721416333334,339.581,4,2022-11-09-14-15-25-466,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024925749929487.jpeg,1668024925.8388524,179.45427831906645,5.030053045811153,-132.35544600931195,-9.25,42.013021601666665,-93.767217075,339.553,4,2022-11-09-14-15-25-838,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024926113610723.jpeg,1668024926.1934185,176.77548775921554,3.8299952477077057,-132.46164605309258,-12.5,42.013022676666665,-93.76721811833333,339.528,4,2022-11-09-14-15-26-193,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024926477578437.jpeg,1668024926.5632403,-179.85710303088388,1.4998686631387839,-130.2708833690262,-7.125,42.01302455333333,-93.76721543666666,339.533,4,2022-11-09-14-15-26-563,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024926849797216.jpeg,1668024926.9382758,-178.64027651313108,1.2138027343011628,-131.27135573884146,-5.063,42.013026456666665,-93.76721385833333,339.518,4,2022-11-09-14-15-26-938,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024927216020704.jpeg,1668024927.2971487,179.35211456658203,0.9231435391372732,-130.86449177255204,-11.187,42.01302836833333,-93.767217795,339.507,4,2022-11-09-14-15-27-297,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024927583893519.jpeg,1668024927.67171,178.77129477903983,1.0545023584978894,-131.1535260531847,-7.688,42.01303005166667,-93.767215555,339.504,4,2022-11-09-14-15-27-671,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024927956211241.jpeg,1668024928.0491405,-178.75300341653985,0.08731665962858826,-129.48506527360612,-8.125,42.013031705,-93.76721696833333,339.507,4,2022-11-09-14-15-28-492,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024928323234841.jpeg,1668024928.4084983,-178.70904951343562,0.6592305084723679,-130.8083764436521,-4.313,42.0130341,-93.76721321833334,339.493,4,2022-11-09-14-15-28-408,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024928688337786.jpeg,1668024928.7732065,176.23114787580974,0.8367696352853078,-128.84836665465969,-14.687,42.01303591833334,-93.76721963166666,339.467,4,2022-11-09-14-15-28-773,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024929053601907.jpeg,1668024929.1343007,-179.1043665006566,1.502035104560311,-129.66903013698237,-4.563,42.013037415,-93.767214895,339.493,4,2022-11-09-14-15-29-134,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024929417464673.jpeg,1668024929.503789,178.17434037243603,1.2971075836730839,-129.29002007853208,-12.062,42.01303978666667,-93.767217755,339.477,4,2022-11-09-14-15-29-503,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024929784217914.jpeg,1668024929.8647366,179.6305667419486,0.8934927026801109,-128.70205972275647,-8.25,42.013041333333334,-93.76721698,339.492,4,2022-11-09-14-15-29-864,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024930151032930.jpeg,1668024930.2338657,-177.76198533733535,1.0813692526555558,-128.56884213029818,-6.813,42.01304329,-93.76721522666666,339.483,4,2022-11-09-14-15-30-233,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024930514460964.jpeg,1668024930.5963893,179.93746528869897,1.9107577151796376,-128.6570052912164,-8.812,42.01304597666667,-93.76721640333334,339.474,4,2022-11-09-14-15-30-596,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024930880008765.jpeg,1668024930.9682877,179.0197747274013,1.075761878736963,-128.64933376375424,-7.75,42.01304771833333,-93.76721598333333,339.467,4,2022-11-09-14-15-30-968,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024931249224433.jpeg,1668024931.3220148,-179.19007640840007,0.44011669477048393,-127.53913650230932,-7.625,42.013049245,-93.76721588833334,339.461,4,2022-11-09-14-15-31-322,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024931613322546.jpeg,1668024931.7003841,179.218038321205,0.7064399078528207,-127.57019758684753,-6.688,42.013051796666666,-93.76721525333333,339.458,4,2022-11-09-14-15-31-700,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024931975640625.jpeg,1668024932.0552254,-179.26386862820712,0.7321334885955343,-126.09165866567508,-8.937,42.01305356333334,-93.76721688,339.444,4,2022-11-09-14-15-32-553,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024932341452014.jpeg,1668024932.4300191,-179.22340800258144,0.1344291934776822,-126.81181914161564,-5.5,42.013055406666666,-93.76721479166666,339.451,4,2022-11-09-14-15-32-430,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024932710387179.jpeg,1668024932.7927995,-178.8644972738981,-0.040495588848016816,-125.53843734774384,-9.375,42.013057125,-93.76721728,339.442,4,2022-11-09-14-15-32-793,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024933080668072.jpeg,1668024933.1664398,-177.78908941469726,0.34802797089257603,-125.91014304456739,-3.75,42.013060155,-93.76721386,339.449,4,2022-11-09-14-15-33-166,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024933450696431.jpeg,1668024933.5341146,-178.55621313299673,0.5233855379625487,-127.16079259709241,-8.437,42.01306124166667,-93.76721652833334,339.438,4,2022-11-09-14-15-33-534,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024933819083386.jpeg,1668024933.9081144,-177.41650537218933,0.2869193585683541,-127.37998043441362,-4.813,42.013063225,-93.76721498833334,339.44,4,2022-11-09-14-15-33-908,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024934186266645.jpeg,1668024934.2682703,-178.7714416392323,1.014728035583975,-128.50997945059,-6.563,42.01306547666667,-93.76721610333334,339.441,4,2022-11-09-14-15-34-268,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024934553948289.jpeg,1668024934.6435328,-179.05971171148573,0.38425697072149495,-128.49887167439587,-6.813,42.013067723333336,-93.76721641,339.43,4,2022-11-09-14-15-34-643,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024934919901473.jpeg,1668024935.0058527,-178.59557855021268,0.6444559694051727,-127.41809256458045,-5.75,42.013069718333334,-93.76721562166667,339.428,4,2022-11-09-14-15-35-593,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024935287645744.jpeg,1668024935.3772786,-179.57792248032928,0.18560702696538497,-127.29762289082991,-6.813,42.013071866666664,-93.767216215,339.425,4,2022-11-09-14-15-35-377,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024935651449786.jpeg,1668024935.7261593,179.468792992517,0.13776089707140848,-128.14585052509673,-7.625,42.01307391,-93.76721660166666,339.423,4,2022-11-09-14-15-35-726,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024936016757415.jpeg,1668024936.1107416,179.51123214745576,-0.265034909522041,-128.42119129824508,-7.438,42.01307616333333,-93.767216785,339.42,4,2022-11-09-14-15-36-110,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024936386758581.jpeg,1668024936.466911,-179.16541045520304,-0.510983852908263,-124.84390376952986,-7.438,42.01307869666667,-93.76721662666667,339.416,4,2022-11-09-14-15-36-466,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024936757952725.jpeg,1668024936.840581,-179.42892509540238,-0.4666352229661137,-125.08484507420607,-7.5,42.013080245,-93.76721669166666,339.42,4,2022-11-09-14-15-36-840,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024937125759074.jpeg,1668024937.2085707,-178.9451356731874,-0.479550936769764,-127.0218986870584,-6.375,42.013082625,-93.7672164,339.426,4,2022-11-09-14-15-37-208,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024937492864352.jpeg,1668024937.5789778,-178.73866127269898,-0.4369822031820239,-127.91210355463146,-5.563,42.01308507833333,-93.76721604333333,339.42,4,2022-11-09-14-15-37-579,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024937860501484.jpeg,1668024937.937554,-179.67428781380278,-0.264668780957606,-128.04298741399026,-6.25,42.01308722833333,-93.767216535,339.413,4,2022-11-09-14-15-37-937,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024938226471592.jpeg,1668024938.3208535,179.95825239988687,-0.47901540361418293,-127.94850259842653,-9.187,42.01308958833334,-93.76721835,339.416,4,2022-11-09-14-15-38-320,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024938594420287.jpeg,1668024938.6836703,-179.38538353135252,-0.2588316505998113,-127.65078560005801,-7.875,42.01309229,-93.76721767833334,339.423,4,2022-11-09-14-15-38-683,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024938961919954.jpeg,1668024939.064236,178.54676317927692,-0.2359168870777397,-128.0897221992937,-9.187,42.01309410166667,-93.76721864333334,339.423,4,2022-11-09-14-15-39-643,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024939327950096.jpeg,1668024939.400767,179.8029378456362,-0.4684752476322878,-128.2294407864458,-8.125,42.01309559833334,-93.76721810166667,339.422,4,2022-11-09-14-15-39-400,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024939693825840.jpeg,1668024939.7838724,179.6609015770011,-0.26706156604710024,-128.8738773306509,-7.313,42.013098325,-93.76721760166667,339.422,4,2022-11-09-14-15-39-783,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024940060519760.jpeg,1668024940.1338897,179.37682284430446,-0.4162267120649695,-129.00978591624718,-9.875,42.013100475,-93.76721889333334,339.416,4,2022-11-09-14-15-40-133,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024940424648570.jpeg,1668024940.5168123,-179.41348011302028,0.0035614753842492103,-130.11530285815346,-8.812,42.01310325833333,-93.76721871333334,339.418,4,2022-11-09-14-15-40-516,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024940791404962.jpeg,1668024940.8718643,179.48336554242186,0.35586893549436394,-129.72222735554305,-6.75,42.01310544333333,-93.76721716833333,339.422,4,2022-11-09-14-15-40-871,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024941160370360.jpeg,1668024941.250904,179.39745394158854,-0.23684127866028498,-127.4361219404379,-9.5,42.013107168333335,-93.76721900833333,339.419,4,2022-11-09-14-15-41-251,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024941527923869.jpeg,1668024941.606641,-179.85112228675138,-0.43383535182145205,-127.20079346476642,-8.937,42.01310976833334,-93.76721849833334,339.413,4,2022-11-09-14-15-41-606,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024941894794089.jpeg,1668024941.9813395,179.0539260801163,-0.10688367646422184,-127.60046524249917,-8.187,42.01311221,-93.76721818333333,339.41,4,2022-11-09-14-15-41-981,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024942260425195.jpeg,1668024942.3402016,177.29187379211632,-0.20976496656389348,-126.91096740240994,-11.375,42.01311347666667,-93.76721938166666,339.414,4,2022-11-09-14-15-42-340,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024942625962079.jpeg,1668024942.7100687,179.5180586443012,-0.4190419697664265,-125.48118968572928,-6.438,42.013115711666664,-93.76721752166667,339.425,4,2022-11-09-14-15-42-710,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024942991260704.jpeg,1668024943.0632272,179.43154060202687,0.0648455200245206,-127.39270288830313,-8.937,42.0131187,-93.76721892,339.416,4,2022-11-09-14-15-43-633,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024943356049898.jpeg,1668024943.4377987,179.97236511927022,-0.09698417695257383,-127.62541802589037,-8.625,42.01312088666667,-93.76721909333334,339.41,4,2022-11-09-14-15-43-437,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024943720908367.jpeg,1668024943.7917027,-179.52348074916046,0.4103429960811948,-124.30298244980759,-8.687,42.01312368333333,-93.76721899833333,339.413,4,2022-11-09-14-15-43-791,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024944085546208.jpeg,1668024944.1656737,178.60297733634837,-0.04478805655139816,-123.480134652824,-8.562,42.013124133333335,-93.76721874333333,339.422,4,2022-11-09-14-15-44-165,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024944449320351.jpeg,1668024944.5292437,179.3580930629411,0.3068470809274132,-124.86717414785686,-9.5,42.013126893333336,-93.76722012333333,339.408,4,2022-11-09-14-15-44-529,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024944813385961.jpeg,1668024944.8907917,177.91257036664405,0.001815054052388697,-125.00058825642483,-8.25,42.01312948166667,-93.76721934833333,339.411,4,2022-11-09-14-15-44-890,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024945177408958.jpeg,1668024945.2541802,178.60766840734277,0.24645534327416999,-126.926893924522,-8.437,42.013131183333336,-93.76722032,339.404,4,2022-11-09-14-15-45-254,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024945542353609.jpeg,1668024945.6226814,-179.8334792610448,0.33925564665302277,-129.98728119435833,-8.5,42.013133843333335,-93.76722004166666,339.403,4,2022-11-09-14-15-45-622,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024945909227291.jpeg,1668024945.9837022,178.85680800556491,0.1669334459210188,-129.93507312793298,-9.375,42.013136116666665,-93.76722069833333,339.404,4,2022-11-09-14-15-45-983,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024946275966961.jpeg,1668024946.3551335,-178.21736842076402,-0.4819164681030751,-131.54949081942726,-6.688,42.013137815,-93.76721959833333,339.413,4,2022-11-09-14-15-46-355,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024946642321882.jpeg,1668024946.7221916,-179.3053801765043,-0.15736500392412842,-132.12586830590743,-7.0,42.013140725,-93.76721891833333,339.413,4,2022-11-09-14-15-46-722,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024947009138999.jpeg,1668024947.086568,178.9987143515696,-1.1778878632951724,-130.1446698284298,-10.625,42.013143113333335,-93.76722114,339.406,4,2022-11-09-14-15-47-866,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024947377482006.jpeg,1668024947.4608674,-179.67274529546395,-0.8328733061829534,-132.11856623929108,-9.0,42.01314653666667,-93.76722047833333,339.398,4,2022-11-09-14-15-47-460,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024947743597638.jpeg,1668024947.8168192,178.014317632691,0.1152599285162624,-128.8846058347698,-8.937,42.01314885,-93.76721941166667,339.414,4,2022-11-09-14-15-47-816,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024948108245543.jpeg,1668024948.179301,178.76364702420244,0.3896527954904588,-127.3089247024734,-10.875,42.01315094833333,-93.76722111,339.4,4,2022-11-09-14-15-48-179,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024948474621363.jpeg,1668024948.5539978,-177.95337354157397,0.8574200770595425,-125.59325517637414,-4.188,42.01315161,-93.76721745166667,339.418,4,2022-11-09-14-15-48-554,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024948842188934.jpeg,1668024948.9247513,-179.32122838286398,0.6480319320111937,-122.98468170266239,-10.125,42.01315430166667,-93.76722060833333,339.408,4,2022-11-09-14-15-48-924,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024949209022794.jpeg,1668024949.2824688,-179.34154253242525,-0.06200495762302031,-124.60553869032758,-7.188,42.013157315,-93.767219365,339.408,4,2022-11-09-14-15-49-282,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024949576561308.jpeg,1668024949.6595383,-179.13507904888797,-0.4469305296012233,-124.40525533644204,-6.5,42.01315938,-93.76721911666667,339.401,4,2022-11-09-14-15-49-659,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024949941358593.jpeg,1668024950.0166304,179.77259327081998,0.06359268245737096,-125.39590743744851,-8.562,42.01316189833334,-93.76721996333333,339.407,4,2022-11-09-14-15-50-167,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024950306933624.jpeg,1668024950.3867297,176.52713581912883,-0.36971158721166886,-125.91341999605255,-10.562,42.01316375333333,-93.76722148333333,339.394,4,2022-11-09-14-15-50-386,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024950675445530.jpeg,1668024950.75599,179.85995997017542,-0.3721447982901292,-126.47042695455174,-8.687,42.01316563666666,-93.76722094833333,339.394,4,2022-11-09-14-15-50-756,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024951042737040.jpeg,1668024951.1245437,-179.64130792925772,0.04924473001623901,-125.62085795394978,-8.625,42.013168343333334,-93.76722007333333,339.394,4,2022-11-09-14-15-51-124,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024951409850847.jpeg,1668024951.4867435,-177.82877161838346,-0.4297019121085571,-121.6806882717236,-7.688,42.01317091666667,-93.76721987833334,339.394,4,2022-11-09-14-15-51-486,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024951777925458.jpeg,1668024951.8508563,-177.48667978500131,-0.9163833144930879,-124.60326934164769,-5.063,42.01317337333333,-93.76721803166667,339.399,4,2022-11-09-14-15-51-850,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024952145810601.jpeg,1668024952.2276669,-178.81962691811358,-0.2771315695957556,-125.07476634726532,-6.813,42.013175911666664,-93.76721975333334,339.391,4,2022-11-09-14-15-52-227,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024952513611619.jpeg,1668024952.5868833,179.3692977058377,-0.50752740381407,-125.00532515675782,-7.438,42.01317746,-93.76722004166666,339.397,4,2022-11-09-14-15-52-586,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024952882491160.jpeg,1668024952.9608724,-178.96913569051193,-0.3061976868414874,-124.18967768852214,-7.313,42.01317949166667,-93.76722058666667,339.393,4,2022-11-09-14-15-52-960,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024953252996306.jpeg,1668024953.3281546,-178.9033716208346,-0.350727895530257,-124.50909996739377,-7.25,42.01318269666667,-93.76722006833333,339.402,4,2022-11-09-14-15-53-328,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024953619926094.jpeg,1668024953.6937,-179.12317900297393,-0.43175349179127814,-123.5566459304031,-8.375,42.01318529,-93.767220995,339.39,4,2022-11-09-14-15-53-693,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024953987438602.jpeg,1668024954.059604,-179.14192691601215,-0.587912727935515,-124.11193533942884,-7.75,42.013186893333334,-93.76722084666666,339.388,4,2022-11-09-14-15-54-596,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024954354052753.jpeg,1668024954.4366617,-177.32017297052653,-0.5711084701721979,-123.31568495611428,-5.688,42.013188895,-93.76721998,339.392,4,2022-11-09-14-15-54-436,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024954719471433.jpeg,1668024954.8042195,-179.59108252566534,-0.2521860808438157,-123.72365797318582,-9.125,42.01319150166667,-93.76722177833334,339.394,4,2022-11-09-14-15-54-804,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d4/1668024955084432645.jpeg,1668024955.1567733,-179.241210319446,-0.19405041436268244,-123.5358563898786,-9.187,42.013192923333335,-93.76722201666666,339.386,4,2022-11-09-14-15-55-156,
