image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933951019184797.jpeg,1667933951.1087635,179.2149437737301,-0.6525888295864195,-9.14829521264087,-10.312,42.01687401,-93.77303939,344.49,4,2022-11-08-12-59-11-108,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933951353473102.jpeg,1667933951.4393063,-179.82118573187375,-1.3659412811457907,-10.694653447011662,-7.375,42.01687479833333,-93.77303804666667,344.488,4,2022-11-08-12-59-11-439,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933951687379931.jpeg,1667933951.775558,-177.84468875786018,-1.690746600695887,-14.181573399895452,-7.688,42.016876716666665,-93.773037895,344.494,4,2022-11-08-12-59-11-775,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933952019869305.jpeg,1667933952.106892,179.77604490882302,-0.8071391325888918,-15.924599075019211,-7.375,42.016879573333334,-93.773037375,344.489,4,2022-11-08-12-59-12-106,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933952352550177.jpeg,1667933952.4371166,175.11908967379952,-0.5101457996978737,-16.028107109336318,-12.625,42.016880835,-93.77303998166667,344.486,4,2022-11-08-12-59-12-437,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933952687258379.jpeg,1667933952.7773383,176.3309743877861,2.9910270491093645,-12.415364411534744,-13.562,42.0168845,-93.77304082666667,344.46,4,2022-11-08-12-59-12-777,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933953020965661.jpeg,1667933953.1018097,-176.33305893447118,3.6440655880057737,-9.101017158712875,-5.625,42.016886715,-93.77303640666666,344.466,4,2022-11-08-12-59-13-101,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933953354014858.jpeg,1667933953.4434755,-179.66273772193568,2.823109865700453,-10.160348070438326,-6.375,42.016886945,-93.77303597166667,344.483,4,2022-11-08-12-59-13-443,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933953687318031.jpeg,1667933953.7749553,178.9109402962834,2.546292040534506,-9.456160028483335,-11.562,42.016888333333334,-93.77304000833334,344.471,4,2022-11-08-12-59-13-775,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933954019889270.jpeg,1667933954.1115448,-179.68585249254244,0.6631808285556783,-10.809868277502762,-6.125,42.016890231666665,-93.77303741666667,344.475,4,2022-11-08-12-59-14-111,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933954353980450.jpeg,1667933954.4313178,-179.11374023071886,-2.0913789096779287,-14.409258355667442,-7.438,42.016890415,-93.77303777166667,344.46,4,2022-11-08-12-59-14-431,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933954687206133.jpeg,1667933954.7788217,-178.18697122510238,-4.733191149847332,-14.224971637020039,-6.313,42.01689159166666,-93.77303693,344.448,4,2022-11-08-12-59-14-778,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933955020172137.jpeg,1667933955.1037269,-178.63472560851426,-3.405427279691387,-15.907832834009247,-7.063,42.01689434,-93.77303732833333,344.473,4,2022-11-08-12-59-15-103,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933955354469302.jpeg,1667933955.444983,178.97214883814257,-2.4792306097507235,-15.14803914274245,-10.625,42.01689654166667,-93.773039485,344.474,4,2022-11-08-12-59-15-445,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933955687609687.jpeg,1667933955.7806294,178.84929601516413,-2.411569595583153,-15.65457850464722,-10.125,42.01689834333333,-93.77303903333333,344.486,4,2022-11-08-12-59-15-780,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933956020292205.jpeg,1667933956.1132104,178.2833371179321,-0.5650309411618079,-13.048659751486426,-10.875,42.016901795,-93.77303953333333,344.502,4,2022-11-08-12-59-16-113,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933956354068265.jpeg,1667933956.4307394,179.63601556848843,-0.3230660767384826,-9.857373547482606,-9.625,42.016903336666665,-93.77303846666666,344.509,4,2022-11-08-12-59-16-430,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933956686958596.jpeg,1667933956.771851,179.7061105432172,-0.7306361976015484,-7.708989956823022,-9.0,42.01690506333333,-93.77303808833334,344.506,4,2022-11-08-12-59-16-771,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933957020452875.jpeg,1667933957.1072302,-179.55575157441154,-0.4471040934040688,-5.333698096974844,-8.75,42.01690765833333,-93.77303827333333,344.505,4,2022-11-08-12-59-17-107,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933957354073257.jpeg,1667933957.4487095,-179.76744192570064,-0.5994313558956813,-8.987578897588477,-8.187,42.01690955,-93.77303790666667,344.505,4,2022-11-08-12-59-17-448,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933957687929342.jpeg,1667933957.7803402,-178.924788151062,-0.6130333231463793,-10.32717077681705,-8.125,42.01691118833333,-93.77303846,344.51,4,2022-11-08-12-59-17-780,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933958022144499.jpeg,1667933958.1120553,-177.40464653742106,-1.237646485677056,-10.510151293978774,-6.438,42.016913325,-93.77303747666667,344.518,4,2022-11-08-12-59-18-112,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933958353668600.jpeg,1667933958.4379568,-176.92397883900202,-1.0556727089100624,-12.475950921284491,-4.313,42.016915425,-93.773036405,344.517,4,2022-11-08-12-59-18-438,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933958687191043.jpeg,1667933958.7774312,-178.232846955758,-1.019089993487503,-13.171068135088726,-5.938,42.01691727,-93.77303691166667,344.517,4,2022-11-08-12-59-18-777,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933959020931316.jpeg,1667933959.1044745,-179.3089231110584,-1.3366586731999837,-13.834311752265657,-7.563,42.0169197,-93.77303822833333,344.531,4,2022-11-08-12-59-19-104,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933959354120405.jpeg,1667933959.4464893,-179.16367913594323,-0.6060465069608632,-14.896589066408437,-7.313,42.016921868333334,-93.773038125,344.529,4,2022-11-08-12-59-19-446,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933959687849554.jpeg,1667933959.7683263,-179.9195716624514,-0.593563037145934,-14.053698509963706,-8.687,42.01692466,-93.77303870166666,344.528,4,2022-11-08-12-59-19-768,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933960019701053.jpeg,1667933960.1057844,-179.93103473946994,-0.5591250576832584,-14.852650387894572,-9.625,42.01692631,-93.77303927,344.538,4,2022-11-08-12-59-20-105,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933960353634902.jpeg,1667933960.4439788,178.93003549766894,-1.5150669467271967,-15.496059524464044,-10.375,42.01692812833333,-93.77303943666666,344.544,4,2022-11-08-12-59-20-444,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933960687236142.jpeg,1667933960.7868555,178.82637670432746,-0.13721218115403766,-15.20595535347334,-11.0,42.01693126666667,-93.77303987333333,344.536,4,2022-11-08-12-59-20-786,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933961019927109.jpeg,1667933961.0958433,177.3088393117764,-0.9003060790943942,-15.90937948471718,-11.0,42.01693362333334,-93.77303957833334,344.532,4,2022-11-08-12-59-21-959,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933961353490107.jpeg,1667933961.4383802,178.33394802283482,-0.8137893266480731,-11.868105632606046,-10.312,42.01693510166667,-93.77303942833333,344.541,4,2022-11-08-12-59-21-438,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933961686962903.jpeg,1667933961.7631145,178.19387562132377,-0.92561404054399,-10.23469775162345,-10.312,42.01693744333333,-93.77303890166667,344.558,4,2022-11-08-12-59-21-763,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933962020161013.jpeg,1667933962.1196642,179.16852069853732,-2.761184596907794,-10.070392878345746,-10.375,42.01693875833333,-93.77303957166667,344.547,4,2022-11-08-12-59-22-119,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933962354435757.jpeg,1667933962.4410622,179.64543784856124,-3.4428491676344217,-13.181518330323222,-7.688,42.01694091833333,-93.77303775666667,344.562,4,2022-11-08-12-59-22-441,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933962687209860.jpeg,1667933962.7860625,177.383506613269,-2.516574806984773,-14.297344493920889,-10.0,42.01694413166667,-93.77303889333334,344.564,4,2022-11-08-12-59-22-786,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933963020413964.jpeg,1667933963.1135952,178.05209914813608,-1.2937137795960827,-14.789517249436924,-12.312,42.016946391666664,-93.77304037333333,344.565,4,2022-11-08-12-59-23-113,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933963353945009.jpeg,1667933963.4395761,178.50448919466072,-0.06779459020404179,-15.305671548010713,-9.625,42.01694893333333,-93.77303879666667,344.585,4,2022-11-08-12-59-23-439,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933963687012283.jpeg,1667933963.77519,178.79847301885005,0.6143883805601762,-16.061182602283864,-10.25,42.01695117166667,-93.773038815,344.593,4,2022-11-08-12-59-23-775,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933964019537269.jpeg,1667933964.1097684,178.15407494097565,0.009745032739040966,-17.263471819658495,-10.0,42.01695370666667,-93.773038595,344.59,4,2022-11-08-12-59-24-109,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933964354384251.jpeg,1667933964.4403484,176.5435687574047,-0.4078589951396762,-14.05702403518078,-11.562,42.01695583833333,-93.773039355,344.579,4,2022-11-08-12-59-24-440,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933964687171703.jpeg,1667933964.778789,178.43073795558007,-0.13175046934137818,-8.98670909717714,-11.437,42.01695837333333,-93.77303901666667,344.584,4,2022-11-08-12-59-24-778,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933965020345479.jpeg,1667933965.1066198,179.0825781331753,-0.12968401156981568,-4.621974402244953,-9.687,42.016960153333336,-93.773038035,344.585,4,2022-11-08-12-59-25-106,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933965355529415.jpeg,1667933965.4446034,179.69580207780518,-0.4154965611882487,-8.095565334655259,-8.75,42.016962236666664,-93.77303796666666,344.586,4,2022-11-08-12-59-25-444,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933965687425191.jpeg,1667933965.7640278,179.74203727014014,-0.8352781227003737,-13.232362342689571,-9.5,42.01696469833333,-93.77303865333333,344.589,4,2022-11-08-12-59-25-764,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933966020317684.jpeg,1667933966.1063545,179.62898965695481,-0.7368417150471266,-14.359248234395233,-9.5,42.01696672,-93.77303876,344.593,4,2022-11-08-12-59-26-106,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933966354369115.jpeg,1667933966.4516716,-179.71999390576286,-0.869991454934879,-14.963629076304336,-8.687,42.01696873666667,-93.77303827166666,344.596,4,2022-11-08-12-59-26-451,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933966687181018.jpeg,1667933966.7764194,-179.94681585155976,-1.0848446294443184,-15.57327424183022,-9.125,42.01697112,-93.77303821,344.595,4,2022-11-08-12-59-26-776,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933967020234735.jpeg,1667933967.1051502,178.9627792758946,-1.0011350271120494,-16.25139708442523,-10.875,42.01697366,-93.77303916333334,344.599,4,2022-11-08-12-59-27-105,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933967355823521.jpeg,1667933967.4495041,178.21037519769715,-1.0456975171534184,-13.065126897210137,-11.062,42.016975315,-93.77303905333333,344.601,4,2022-11-08-12-59-27-449,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933967687176584.jpeg,1667933967.771388,179.00774946425022,-0.5620404831879556,-11.034257979497593,-10.625,42.016977393333335,-93.77303884666667,344.6,4,2022-11-08-12-59-27-771,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933968020486907.jpeg,1667933968.1104662,179.59035862559122,-0.37729141513804465,-11.40225641541898,-10.062,42.01698027166667,-93.77303841166666,344.611,4,2022-11-08-12-59-28-110,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933968353157051.jpeg,1667933968.430673,-179.44774473118045,-0.5603756286080888,-13.279052257573397,-8.437,42.01698219,-93.77303753166666,344.616,4,2022-11-08-12-59-28-430,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933968687053976.jpeg,1667933968.775719,179.07083689803792,-1.137933235140522,-13.800307568952123,-8.625,42.01698423166667,-93.773037425,344.621,4,2022-11-08-12-59-28-775,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933969019696113.jpeg,1667933969.09242,177.08327351150544,-1.5902497853956539,-11.38762303220587,-12.937,42.01698655,-93.77303963666667,344.608,4,2022-11-08-12-59-29-925,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933969354765369.jpeg,1667933969.4397032,176.84876287302342,-2.801671888645668,-11.01950994849277,-13.0,42.016987988333334,-93.77303996666667,344.616,4,2022-11-08-12-59-29-439,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933969687381678.jpeg,1667933969.7767398,177.79267711321515,-2.735117148208403,-10.132796880584541,-11.125,42.01698981333333,-93.773039085,344.627,4,2022-11-08-12-59-29-776,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933970019125016.jpeg,1667933970.1107407,177.69946879949202,-1.260411542336904,-10.328675850474655,-10.812,42.016993531666664,-93.77303846333334,344.638,4,2022-11-08-12-59-30-110,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933970357811762.jpeg,1667933970.4401214,178.35548162062005,-0.761485721811162,-11.317154437431835,-11.937,42.01699548166667,-93.77303944833334,344.637,4,2022-11-08-12-59-30-440,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933970686904532.jpeg,1667933970.7759488,178.60585386361214,0.10778049887010081,-9.455793859263535,-10.25,42.016998603333334,-93.773038355,344.658,4,2022-11-08-12-59-30-776,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933971019695235.jpeg,1667933971.1016428,179.14154267216702,0.6302918967382114,-8.263663736451543,-10.687,42.01700092,-93.773038715,344.658,4,2022-11-08-12-59-31-101,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933971352969544.jpeg,1667933971.4547226,-179.40644913518486,-0.45192416903155747,-7.860458098247168,-8.437,42.01700223666667,-93.77303792666666,344.656,4,2022-11-08-12-59-31-454,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933971687362216.jpeg,1667933971.7741985,-178.38353981370233,-0.01312901088062964,-9.231983735280302,-6.563,42.017005596666664,-93.77303674166667,344.65,4,2022-11-08-12-59-31-774,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933972019959809.jpeg,1667933972.107361,-178.85053884022824,0.29907376825639825,-11.431535257268282,-6.875,42.017007461666665,-93.773036945,344.653,4,2022-11-08-12-59-32-107,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933972354788300.jpeg,1667933972.4400578,178.04248072309727,0.5901200182047746,-15.050168186251808,-10.187,42.01700987666667,-93.77303878333333,344.644,4,2022-11-08-12-59-32-440,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933972687589344.jpeg,1667933972.7798915,179.0048789903508,0.6735290722802524,-14.8664620632983,-11.0,42.01701264166667,-93.773039375,344.645,4,2022-11-08-12-59-32-779,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933973020419032.jpeg,1667933973.0981233,-179.018589094511,0.15868717071270314,-14.164040588805658,-8.0,42.017014575,-93.77303748,344.647,4,2022-11-08-12-59-33-982,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933973356221839.jpeg,1667933973.438054,179.89682329253753,-0.32463754771379216,-9.351817425646859,-10.437,42.0170167,-93.77303817666666,344.645,4,2022-11-08-12-59-33-438,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933973687006339.jpeg,1667933973.7716343,178.41968785967734,-0.950156429747155,-3.991163575542731,-11.187,42.017018355,-93.77303896333333,344.633,4,2022-11-08-12-59-33-771,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933974020292699.jpeg,1667933974.1032817,-179.49619126411412,-0.5573297201880086,-6.969660070397542,-6.688,42.017021013333334,-93.77303710166666,344.645,4,2022-11-08-12-59-34-103,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933974354404289.jpeg,1667933974.4462984,-178.46466958189643,-0.7856923457875601,-10.695351955458053,-6.875,42.01702309666667,-93.77303719666666,344.65,4,2022-11-08-12-59-34-446,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933974687188603.jpeg,1667933974.781565,-177.46788791175325,-1.4540824411394762,-12.851237509247655,-7.0,42.017025356666664,-93.77303761833333,344.656,4,2022-11-08-12-59-34-781,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933975020041287.jpeg,1667933975.1148734,-178.02691438256545,-1.3358526387563485,-14.037604188739358,-6.875,42.017028241666665,-93.77303723333333,344.663,4,2022-11-08-12-59-35-114,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933975353979118.jpeg,1667933975.4508994,-179.04574686430107,-0.9856230333908766,-11.820514827198359,-8.75,42.01703063666667,-93.77303782666667,344.66,4,2022-11-08-12-59-35-450,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933975687050309.jpeg,1667933975.7830694,-179.7498132005978,-0.8398206593052353,-8.72791796127223,-9.0,42.017033075,-93.77303846,344.665,4,2022-11-08-12-59-35-783,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933976019236395.jpeg,1667933976.1036303,179.52049943440437,0.020152078519782863,-9.220945838875766,-8.062,42.017036335,-93.77303756166667,344.675,4,2022-11-08-12-59-36-103,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933976354128452.jpeg,1667933976.438583,178.28681534031497,-0.35102610981239013,-9.291762713508104,-13.687,42.01703756333333,-93.77304086666666,344.662,4,2022-11-08-12-59-36-438,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933976686949345.jpeg,1667933976.7852104,-179.16929308628173,-1.0016233291845316,-10.75455892246223,-6.625,42.017040265,-93.77303724166667,344.677,4,2022-11-08-12-59-36-785,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933977019900281.jpeg,1667933977.1006343,-179.76835004119278,-0.34787506657477457,-12.186380516869844,-8.062,42.017042976666666,-93.77303815666667,344.675,4,2022-11-08-12-59-37-100,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933977353836705.jpeg,1667933977.4452045,179.6777737735209,0.04489372075849875,-12.288663297609462,-10.937,42.017045536666664,-93.77303952333334,344.673,4,2022-11-08-12-59-37-445,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933977687438113.jpeg,1667933977.7763574,-177.71523661240064,0.4382531996698288,-12.972004226287282,-6.063,42.01704766833333,-93.77303841,344.677,4,2022-11-08-12-59-37-776,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933978020070223.jpeg,1667933978.1049736,178.53204192223734,1.6537615280988298,-13.609902730792978,-9.625,42.01705110333333,-93.77303838,344.68,4,2022-11-08-12-59-38-105,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933978354046587.jpeg,1667933978.4528146,177.02113846872837,0.44839504553682086,-10.750751089660259,-14.25,42.017053108333336,-93.773041385,344.66,4,2022-11-08-12-59-38-452,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933978687202564.jpeg,1667933978.7795687,179.55237946441753,0.16105250082459585,-9.2228315109772,-11.375,42.01705489166667,-93.77304024833333,344.67,4,2022-11-08-12-59-38-779,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933979020153985.jpeg,1667933979.1126752,-179.0603498673126,0.024229059233721876,-10.132211464715557,-6.688,42.017057933333334,-93.77303689166666,344.674,4,2022-11-08-12-59-39-112,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933979353824880.jpeg,1667933979.4338937,177.67135813215876,-0.9629045470150519,-11.510312590794308,-12.687,42.017060205,-93.77303986666666,344.665,4,2022-11-08-12-59-39-433,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933979687386498.jpeg,1667933979.7708309,176.411761792172,-0.7073621207902551,-11.79989786277335,-14.062,42.017061698333336,-93.77304134666667,344.659,4,2022-11-08-12-59-39-770,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933980019529150.jpeg,1667933980.0989158,178.23543357221558,-0.22827466642340355,-9.749802379052936,-12.25,42.017064991666665,-93.77304030333333,344.668,4,2022-11-08-12-59-40-989,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933980353735028.jpeg,1667933980.429598,-179.94509848921246,-1.2019487169529308,-9.685419693477234,-10.25,42.017067006666664,-93.77303927166666,344.673,4,2022-11-08-12-59-40-429,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r4/1667933980687069298.jpeg,1667933980.777972,-179.70178200496886,-0.28877491874948663,-10.194045322665314,-9.25,42.01707059333334,-93.77303864666666,344.676,4,2022-11-08-12-59-40-778,
