image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021511965931717.jpeg,1668021512,178.981669,1.202650456,168.1299738,-9.812,42.01418534,-93.76710881,340.228,4,2022-11-09-13-18-32-533
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021512328773407.jpeg,1668021512,179.3365423,1.270225334,168.744613,-8.375,42.01418753,-93.76710802,340.233,4,2022-11-09-13-18-32-417
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021512691969225.jpeg,1668021513,179.7080403,0.954916488,172.5419155,-8.562,42.01419006,-93.76710819,340.217,4,2022-11-09-13-18-32-776
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021513054437631.jpeg,1668021513,-178.4636912,0.144766092,175.2921395,-6.625,42.01419235,-93.7671072,340.219,4,2022-11-09-13-18-33-145
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021513417120088.jpeg,1668021514,-178.1975298,-0.845819651,177.8831395,-3.812,42.01419364,-93.76710603,340.222,4,2022-11-09-13-18-33-501
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021513780590946.jpeg,1668021514,178.6933385,-0.967808629,171.5223563,-10.75,42.0141963,-93.7671097,340.216,4,2022-11-09-13-18-33-874
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021514144058608.jpeg,1668021514,177.8366273,-1.240526838,170.4362631,-9.875,42.01419838,-93.76710996,340.224,4,2022-11-09-13-18-34-225
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021514506586984.jpeg,1668021515,179.564882,-0.133950879,172.6742967,-8.812,42.01420152,-93.76710971,340.225,4,2022-11-09-13-18-34-599
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021514870130569.jpeg,1668021515,-178.9874233,0.082386508,173.4892686,-6.938,42.01420367,-93.76710891,340.231,4,2022-11-09-13-18-34-951
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021515232782830.jpeg,1668021515,-172.9355371,-0.839166987,175.7333627,2.312,42.01420507,-93.76710517,340.23,4,2022-11-09-13-18-35-324
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021515597174909.jpeg,1668021516,-178.1736528,0.889414353,176.047786,-3.125,42.01420852,-93.76710689,340.243,4,2022-11-09-13-18-35-675
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021515959044239.jpeg,1668021516,-179.5313793,1.62742609,179.4719899,-6.875,42.01421084,-93.76711085,340.223,4,2022-11-09-13-18-36-489
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021516321596740.jpeg,1668021516,-179.3715314,1.40687989,179.4844372,-4.875,42.01421347,-93.76710834,340.228,4,2022-11-09-13-18-36-405
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021516684091791.jpeg,1668021517,-177.7623983,1.163113237,-179.8113336,-3.375,42.0142166,-93.76710845,340.222,4,2022-11-09-13-18-36-775
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021517049968880.jpeg,1668021517,179.7142229,1.211630407,178.1972964,-8.437,42.01421906,-93.76711065,340.212,4,2022-11-09-13-18-37-132
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021517412677914.jpeg,1668021518,-179.6611217,0.849194029,177.1577397,-7.313,42.01422136,-93.76711177,340.204,4,2022-11-09-13-18-37-513
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021517777047530.jpeg,1668021518,-179.6830321,0.448025884,176.5310091,-5.625,42.01422384,-93.76711089,340.205,4,2022-11-09-13-18-37-861
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021518141857521.jpeg,1668021518,-179.1023461,-0.068015748,176.0649976,-4.438,42.01422537,-93.76711054,340.198,4,2022-11-09-13-18-38-235
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021518508830617.jpeg,1668021519,-179.1068874,-0.583109388,175.1752429,-5.875,42.01422767,-93.76711162,340.198,4,2022-11-09-13-18-38-592
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021518873838362.jpeg,1668021519,-179.7789811,-0.561911883,174.6942638,-5.375,42.01422974,-93.76711155,340.205,4,2022-11-09-13-18-38-961
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021519239166406.jpeg,1668021519,179.4254092,0.077106922,174.6169619,-6.813,42.01423241,-93.76711245,340.203,4,2022-11-09-13-18-39-322
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021519603828885.jpeg,1668021520,179.9117514,-0.201853632,174.1348394,-6.375,42.01423488,-93.76711248,340.199,4,2022-11-09-13-18-39-694
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021519967693643.jpeg,1668021520,-179.0524842,-0.295536608,173.0900395,-4.688,42.01423781,-93.76711176,340.2,4,2022-11-09-13-18-40-575
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021520331196851.jpeg,1668021520,-178.6033983,0.19105399,172.4295673,-5.563,42.01424012,-93.76711249,340.202,4,2022-11-09-13-18-40-418
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021520695844938.jpeg,1668021521,179.5939046,-1.593147963,171.7778556,-6.125,42.014242,-93.76711293,340.204,4,2022-11-09-13-18-40-786
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021521059735541.jpeg,1668021521,-179.6038088,-1.561412342,173.3061082,-5.938,42.01424431,-93.76711304,340.204,4,2022-11-09-13-18-41-142
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021521422848583.jpeg,1668021522,-179.0425435,-1.863089357,173.8320906,-4.375,42.01424705,-93.76711196,340.209,4,2022-11-09-13-18-41-505
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021521787121296.jpeg,1668021522,-179.6560556,-1.602550959,177.3610091,-6.25,42.01424981,-93.76711308,340.214,4,2022-11-09-13-18-41-877
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021522150184590.jpeg,1668021522,-179.0066773,0.232504386,178.1606627,-6.438,42.01425208,-93.76711339,340.223,4,2022-11-09-13-18-42-225
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021522512521963.jpeg,1668021523,179.3829078,-0.02761873,175.5047298,-4.438,42.01425513,-93.76711212,340.221,4,2022-11-09-13-18-42-605
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021522876594315.jpeg,1668021523,-179.3381373,0.139937251,174.8886969,-6.438,42.0142579,-93.76711459,340.212,4,2022-11-09-13-18-42-953
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021523239609842.jpeg,1668021523,-178.1760785,1.212313436,173.8967938,-2.312,42.01426115,-93.76711216,340.219,4,2022-11-09-13-18-43-325
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021523602181043.jpeg,1668021524,-179.474134,-0.775962139,177.1352169,-6.875,42.01426238,-93.76711436,340.209,4,2022-11-09-13-18-43-696
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021523965676973.jpeg,1668021524,-179.2678876,-0.530426686,178.7789562,-3.375,42.01426466,-93.76711317,340.22,4,2022-11-09-13-18-44-491
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021524327423149.jpeg,1668021524,-178.3683502,-1.091639092,178.0316401,-3.687,42.01426747,-93.76711304,340.225,4,2022-11-09-13-18-44-405
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021524692109877.jpeg,1668021525,-179.2412752,-1.373221701,177.6043319,-3.875,42.01427009,-93.76711359,340.221,4,2022-11-09-13-18-44-776
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021525057678965.jpeg,1668021525,-178.8941904,-0.426219259,177.8962487,-4.75,42.01427275,-93.76711471,340.227,4,2022-11-09-13-18-45-136
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021525419685607.jpeg,1668021526,-179.0653086,0.385045233,176.2062506,-3.437,42.01427565,-93.76711392,340.223,4,2022-11-09-13-18-45-511
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021525783646077.jpeg,1668021526,-179.4611424,0.36115199,173.4462926,-4.563,42.01427865,-93.76711501,340.228,4,2022-11-09-13-18-45-873
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021526148297258.jpeg,1668021526,179.7564199,0.493133859,172.3071537,-5.188,42.01428164,-93.76711557,340.223,4,2022-11-09-13-18-46-240
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021526514068712.jpeg,1668021527,-179.2315589,0.142980414,172.5826141,-4.438,42.0142832,-93.76711523,340.223,4,2022-11-09-13-18-46-595
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021526878405076.jpeg,1668021527,-179.5854224,0.510012023,172.8595436,-4.5,42.01428619,-93.76711533,340.213,4,2022-11-09-13-18-46-963
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021527243099848.jpeg,1668021527,-179.3447096,0.452892104,172.7773879,-4.188,42.01428848,-93.76711515,340.212,4,2022-11-09-13-18-47-315
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021527606279054.jpeg,1668021528,-179.9609572,0.516808797,172.0953787,-4.75,42.01429133,-93.7671155,340.208,4,2022-11-09-13-18-47-697
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021527970778044.jpeg,1668021528,-178.0697276,0.589645784,172.7584157,-3.75,42.01429413,-93.7671149,340.213,4,2022-11-09-13-18-48-687
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021528334997698.jpeg,1668021528,-179.7874631,0.492912047,172.8085156,-3.875,42.01429643,-93.76711479,340.204,4,2022-11-09-13-18-48-419
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021528699804895.jpeg,1668021529,-179.9437921,0.27609687,172.2818181,-4,42.01429949,-93.7671152,340.203,4,2022-11-09-13-18-48-780
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021529064624545.jpeg,1668021529,-179.1658959,0.416121619,172.3653707,-4.938,42.01430247,-93.76711566,340.198,4,2022-11-09-13-18-49-160
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021529429169487.jpeg,1668021530,-179.5291643,0.067183388,172.0806305,-2.875,42.0143044,-93.76711447,340.197,4,2022-11-09-13-18-49-507
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021529793146481.jpeg,1668021530,-178.7458121,-0.490552324,172.4106368,-4.563,42.01430703,-93.76711556,340.189,4,2022-11-09-13-18-49-882
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021530156911962.jpeg,1668021530,-179.1691238,-0.727180098,171.808192,-3,42.01430916,-93.76711425,340.199,4,2022-11-09-13-18-50-241
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021530519731894.jpeg,1668021531,179.7962526,-0.855673177,172.5922312,-3.562,42.01431205,-93.76711469,340.198,4,2022-11-09-13-18-50-608
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021530882083199.jpeg,1668021531,-179.2589982,-0.076082026,176.6909097,-4.438,42.01431548,-93.76711514,340.194,4,2022-11-09-13-18-50-961
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021531248170292.jpeg,1668021531,-178.5832365,0.310335982,176.7994631,-1,42.0143176,-93.76711359,340.192,4,2022-11-09-13-18-51-331
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021531610713508.jpeg,1668021532,-179.3956227,-0.030415166,173.4899218,-2.937,42.0143204,-93.76711469,340.199,4,2022-11-09-13-18-51-694
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021531974727992.jpeg,1668021532,-179.6074872,-0.120181375,172.7089708,-4.5,42.01432338,-93.76711568,340.196,4,2022-11-09-13-18-52-702
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021532339253803.jpeg,1668021532,-179.4735134,0.115772634,171.1814776,-2.312,42.01432553,-93.76711464,340.187,4,2022-11-09-13-18-52-420
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021532702431527.jpeg,1668021533,179.7186297,0.655821095,170.8494126,-3.875,42.01432863,-93.76711537,340.192,4,2022-11-09-13-18-52-790
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021533065511724.jpeg,1668021533,179.9647515,1.033285425,175.6555598,-4.188,42.01433084,-93.76711532,340.188,4,2022-11-09-13-18-53-151
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021533429459952.jpeg,1668021534,179.5148493,0.737671076,176.958287,-3.562,42.01433377,-93.76711524,340.181,4,2022-11-09-13-18-53-522
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021533792564644.jpeg,1668021534,179.3844626,0.740679569,173.5358967,-4,42.01433666,-93.76711558,340.18,4,2022-11-09-13-18-53-875
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021534154606405.jpeg,1668021534,-178.2463035,1.332871034,176.3249107,-2.375,42.01433936,-93.76711542,340.164,4,2022-11-09-13-18-54-247
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021534516267304.jpeg,1668021535,-179.9201575,1.422668051,175.9390922,-1.625,42.01434182,-93.76711407,340.171,4,2022-11-09-13-18-54-599
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021534879408523.jpeg,1668021535,-179.4277132,1.263629332,174.9195721,-4.813,42.0143449,-93.76711651,340.16,4,2022-11-09-13-18-54-972
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021535246807419.jpeg,1668021535,-178.8568155,0.188088273,174.616274,-2.312,42.01434702,-93.76711546,340.157,4,2022-11-09-13-18-55-327
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021535612703280.jpeg,1668021536,-179.0678414,0.463106865,174.2697338,-2.187,42.01434943,-93.76711475,340.162,4,2022-11-09-13-18-55-702
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021535976713051.jpeg,1668021536,-178.0206005,0.256108075,173.7345419,-1.937,42.01435247,-93.76711518,340.151,4,2022-11-09-13-18-56-634
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021536341073353.jpeg,1668021536,-178.0963524,0.582660357,172.8304473,-0.375,42.01435533,-93.76711411,340.144,4,2022-11-09-13-18-56-428
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021536704002387.jpeg,1668021537,-176.8720732,0.22732098,173.3117576,-0.5,42.01435803,-93.76711446,340.148,4,2022-11-09-13-18-56-784
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021537067102881.jpeg,1668021537,-178.4442576,1.050023912,175.8007791,-0.063,42.01436107,-93.76711404,340.141,4,2022-11-09-13-18-57-160
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021537430214412.jpeg,1668021538,-176.3866616,0.350427708,177.1984769,-0.125,42.01436256,-93.76711429,340.14,4,2022-11-09-13-18-57-510
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021537795118383.jpeg,1668021538,-176.7757087,0.889482105,176.8730327,1.187,42.01436619,-93.76711357,340.128,4,2022-11-09-13-18-57-874
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021538158856308.jpeg,1668021538,-177.6077404,0.252643303,178.531107,-0.938,42.01436882,-93.76711463,340.132,4,2022-11-09-13-18-58-234
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021538520731446.jpeg,1668021539,-177.2559282,0.004441945,178.6123436,-0.438,42.01437154,-93.7671152,340.136,4,2022-11-09-13-18-58-605
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021538885246315.jpeg,1668021539,-177.3865447,0.564259873,174.9480024,0.813,42.0143746,-93.76711438,340.115,4,2022-11-09-13-18-58-967
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021539250964607.jpeg,1668021539,-178.162319,0.607961743,170.8172253,-2.625,42.01437655,-93.76711632,340.115,4,2022-11-09-13-18-59-343
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021539613147892.jpeg,1668021540,-177.8985208,1.209712651,170.8556838,0.063,42.01438001,-93.7671153,340.122,4,2022-11-09-13-18-59-695
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021539975241440.jpeg,1668021540,-178.4287538,0.933996726,170.1137622,-0.312,42.0143829,-93.76711555,340.118,4,2022-11-09-13-19-00-591
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021540338330950.jpeg,1668021540,-178.7690969,0.46903545,171.42749,-1.625,42.01438539,-93.76711603,340.112,4,2022-11-09-13-19-00-414
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021540699540212.jpeg,1668021541,-178.0791707,0.750304516,175.6112335,0,42.01438855,-93.76711496,340.104,4,2022-11-09-13-19-00-790
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021541062041976.jpeg,1668021541,-177.4809472,0.251881104,174.3727139,0.688,42.01439007,-93.76711488,340.103,4,2022-11-09-13-19-01-139
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021541425453848.jpeg,1668021542,-177.7634814,0.194006661,172.6664326,0,42.01439346,-93.76711525,340.101,4,2022-11-09-13-19-01-513
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021541790548155.jpeg,1668021542,-178.3276389,0.384543832,172.2406674,-0.312,42.01439647,-93.76711525,340.096,4,2022-11-09-13-19-01-865
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021542154610580.jpeg,1668021542,-178.6866925,0.211934181,171.9243331,-0.625,42.01439972,-93.76711539,340.095,4,2022-11-09-13-19-02-251
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021542519127595.jpeg,1668021543,-179.0656418,0.159318936,171.3458266,-1,42.014402,-93.76711553,340.098,4,2022-11-09-13-19-02-594
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021542883814562.jpeg,1668021543,-179.3941176,0.046009651,171.1206731,-1.812,42.01440493,-93.76711603,340.093,4,2022-11-09-13-19-02-975
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021543250182245.jpeg,1668021543,-179.6104433,-0.213134395,172.7960573,-2.125,42.01440725,-93.76711607,340.089,4,2022-11-09-13-19-03-334
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021543613686802.jpeg,1668021544,-179.9642706,0.085740455,174.31994,-1.562,42.01441034,-93.7671157,340.09,4,2022-11-09-13-19-03-702
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021543978703920.jpeg,1668021544,-177.7195924,0.657446498,174.0372089,-1.937,42.01441371,-93.7671159,340.086,4,2022-11-09-13-19-04-555
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021544343423174.jpeg,1668021544,-179.1833801,0.452145338,174.023117,-0.187,42.0144155,-93.76711487,340.084,4,2022-11-09-13-19-04-432
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021544709384280.jpeg,1668021545,176.9360128,1.266543859,175.8597166,-4.25,42.01441879,-93.7671171,340.083,4,2022-11-09-13-19-04-801
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021545075582245.jpeg,1668021545,-179.0638233,1.544377436,178.3145574,-3.25,42.01442181,-93.76711713,340.071,4,2022-11-09-13-19-05-159
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021545438630247.jpeg,1668021546,-174.0973612,0.626860321,179.114061,5.875,42.01442454,-93.76711229,340.071,4,2022-11-09-13-19-05-520
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021545803188048.jpeg,1668021546,-179.3204875,0.3387377,178.5971801,-1.437,42.01442715,-93.76711564,340.074,4,2022-11-09-13-19-05-892
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021546166108040.jpeg,1668021546,-178.0295977,-0.151523909,177.3984107,-1.937,42.01442895,-93.7671177,340.06,4,2022-11-09-13-19-06-242
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021546529936980.jpeg,1668021547,-177.3780414,0.284561248,177.2512325,2.562,42.014432,-93.76711374,340.064,4,2022-11-09-13-19-06-620
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021546896127275.jpeg,1668021547,-176.8074429,-0.227529464,176.1268605,-0.438,42.01443508,-93.76711625,340.078,4,2022-11-09-13-19-06-974
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021547261278190.jpeg,1668021547,-178.3239595,0.002000691,175.3031932,0.875,42.01443752,-93.76711604,340.072,4,2022-11-09-13-19-07-352
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021547624941518.jpeg,1668021548,-177.8149142,0.553650048,175.4384903,-0.063,42.0144409,-93.76711625,340.072,4,2022-11-09-13-19-07-707
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021547988456703.jpeg,1668021548,179.882677,1.077516664,175.3073608,-0.25,42.01444386,-93.76711627,340.078,4,2022-11-09-13-19-08-771
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021548352541898.jpeg,1668021548,-178.3294412,1.105698094,173.5404442,-1.75,42.01444691,-93.76711749,340.07,4,2022-11-09-13-19-08-440
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021548716259525.jpeg,1668021549,-178.9908871,0.1912159,173.0157633,-0.438,42.01444971,-93.76711656,340.062,4,2022-11-09-13-19-08-803
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021549079756822.jpeg,1668021549,-178.9117241,0.859996849,172.4246191,0.063,42.01445325,-93.76711622,340.055,4,2022-11-09-13-19-09-157
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021549444071797.jpeg,1668021550,-178.9749415,0.578282274,175.0419966,-1.375,42.0144554,-93.76711721,340.045,4,2022-11-09-13-19-09-531
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021549806806217.jpeg,1668021550,-179.7048795,1.232417879,176.1461019,-1.875,42.014459,-93.76711699,340.044,4,2022-11-09-13-19-09-892
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021550170624777.jpeg,1668021550,-179.5351827,1.045138183,177.8437378,-2,42.01446215,-93.76711718,340.042,4,2022-11-09-13-19-10-261
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021550533793215.jpeg,1668021551,-176.4263706,1.157783726,177.3077822,1.125,42.01446459,-93.76711607,340.035,4,2022-11-09-13-19-10-617
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021550896032250.jpeg,1668021551,-175.993834,0.528434021,173.4505712,3.937,42.01446722,-93.767114,340.025,4,2022-11-09-13-19-10-981
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021551257556096.jpeg,1668021551,-179.9303859,-0.501935104,174.1098688,-2.812,42.01446945,-93.76711687,340.029,4,2022-11-09-13-19-11-341
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021551620643234.jpeg,1668021552,-179.4624813,-0.215412839,174.0113639,-0.375,42.01447259,-93.76711672,340.023,4,2022-11-09-13-19-11-708
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021551985407451.jpeg,1668021552,-179.279559,0.419980633,173.7148028,0.25,42.014476,-93.76711614,340.023,4,2022-11-09-13-19-12-654
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021552349516452.jpeg,1668021552,-179.2029686,0.557872062,173.9881308,-1.25,42.01447917,-93.7671171,340.019,4,2022-11-09-13-19-12-442
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a3/1668021552712272109.jpeg,1668021553,-178.8594918,0.087579825,179.3541795,-0.187,42.01448139,-93.76711632,340.018,4,2022-11-09-13-19-12-801
