image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024315758552284.jpeg,1668024315.8590462,179.46249592013473,0.06724789381188334,44.312705910028185,-9.0,42.014075505,-93.76706165,340.124,4,2022-11-09-14-05-15-859,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024316127787917.jpeg,1668024316.2079747,-178.95336049779854,0.22054149868462278,43.99894348188687,-6.375,42.01407322166666,-93.76706283333333,340.139,4,2022-11-09-14-05-16-208,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024316498335621.jpeg,1668024316.5833223,-179.64460234573727,0.32187825529752456,43.192548724641426,-8.125,42.014070975,-93.76706209,340.132,4,2022-11-09-14-05-16-583,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024316869526147.jpeg,1668024316.9472084,-178.98393284978903,0.23654438924247306,43.536127634483584,-7.5,42.01406931166667,-93.76706231166666,340.13,4,2022-11-09-14-05-16-947,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024317239334423.jpeg,1668024317.3298326,-179.0673235975544,-0.013371251641315082,43.135489618037965,-7.563,42.01406690666666,-93.76706220333334,340.122,4,2022-11-09-14-05-17-329,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024317629278774.jpeg,1668024317.691345,-179.43110332927924,0.3291080098899856,42.784228741422105,-5.625,42.0140642,-93.767063405,340.123,4,2022-11-09-14-05-17-691,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024318002243411.jpeg,1668024318.0795069,-179.70851323421297,-0.07536299561187615,42.71916629473082,-7.5,42.01406124333333,-93.76706236,340.125,4,2022-11-09-14-05-18-795,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024318393183738.jpeg,1668024318.4585805,-178.66178239730965,-0.18718784231463015,42.12399691051375,-6.688,42.01405865666667,-93.76706288,340.117,4,2022-11-09-14-05-18-458,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024318762331462.jpeg,1668024318.8444543,-177.98364269492723,-0.05040710815556354,41.27226624933299,-5.875,42.014056528333334,-93.767063015,340.112,4,2022-11-09-14-05-18-844,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024319148734700.jpeg,1668024319.2105045,-179.11178440763635,0.11436391739033018,40.481694205487734,-5.5,42.014053725,-93.76706365,340.11,4,2022-11-09-14-05-19-210,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024319518561901.jpeg,1668024319.5969274,-179.464843090028,0.3960832921473624,40.514960445041034,-6.0,42.01405071333333,-93.76706352166667,340.113,4,2022-11-09-14-05-19-597,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024319905298981.jpeg,1668024319.9694536,-178.14619277699475,-0.1732492805414084,40.569916387780054,-5.125,42.014047948333335,-93.76706411,340.114,4,2022-11-09-14-05-19-969,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024320271062347.jpeg,1668024320.3714352,-176.98255136554138,-0.6943414465507355,43.43403077704289,-5.25,42.01404514,-93.76706425833333,340.113,4,2022-11-09-14-05-20-371,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024320675996801.jpeg,1668024320.7368166,-178.1302546751317,-0.2942344919589309,43.822459673275866,-4.125,42.01404295,-93.76706510333334,340.114,4,2022-11-09-14-05-20-736,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024321044896699.jpeg,1668024321.1351595,-177.3644327330755,0.05792504653871454,43.791294558034664,-3.687,42.01403977,-93.76706536666667,340.103,4,2022-11-09-14-05-21-135,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024321449569850.jpeg,1668024321.511934,-177.31362984432275,-0.18914727885963603,44.241046277199764,-5.0,42.014036745,-93.76706476833333,340.109,4,2022-11-09-14-05-21-512,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024321819212542.jpeg,1668024321.903707,-176.14636428432115,0.32745587413445987,45.59385585930887,-3.0,42.01403322,-93.76706577666667,340.114,4,2022-11-09-14-05-21-903,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024322222835261.jpeg,1668024322.287902,-176.7792965456597,-0.7258179035403256,46.955976791187766,-2.812,42.014030803333334,-93.76706595166667,340.098,4,2022-11-09-14-05-22-287,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024322593098016.jpeg,1668024322.6839216,-175.7743516723013,-0.7127972052800076,47.68917794114371,-2.687,42.014027666666664,-93.76706572666667,340.103,4,2022-11-09-14-05-22-684,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024322993774355.jpeg,1668024323.0617456,-176.04606826832722,-0.3595535270699767,45.3189539047508,-2.625,42.014024856666666,-93.76706558166667,340.1,4,2022-11-09-14-05-23-618,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024323362609528.jpeg,1668024323.444493,-175.9992038505902,-0.3852382458255517,44.67755347459898,-3.0,42.014022385,-93.76706516333333,340.101,4,2022-11-09-14-05-23-444,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024323745847337.jpeg,1668024323.8072457,-175.89624547783876,-0.2307475494064984,43.39138599537718,-1.625,42.0140194,-93.767065825,340.097,4,2022-11-09-14-05-23-807,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024324114622067.jpeg,1668024324.1981282,-175.37667381656092,-0.4887729814494032,42.15795737162911,-3.312,42.01401635,-93.76706475666667,340.1,4,2022-11-09-14-05-24-198,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024324498549969.jpeg,1668024324.564935,-176.02170275081306,-0.24830135141468798,41.32169573218001,-2.875,42.014013186666666,-93.76706495666667,340.104,4,2022-11-09-14-05-24-565,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024324867418547.jpeg,1668024324.9568517,-176.51964918674017,-0.2514696519769224,42.14343037650847,-4.063,42.01401008166667,-93.767064385,340.108,4,2022-11-09-14-05-24-956,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024325273069633.jpeg,1668024325.336877,-177.61125277704357,0.4311185635760368,42.22666114106602,-3.375,42.01400773,-93.76706485666666,340.108,4,2022-11-09-14-05-25-336,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024325641452598.jpeg,1668024325.7265708,-177.88255301937775,-0.1858826595948093,42.70229962020865,-6.0,42.01400462,-93.76706355,340.098,4,2022-11-09-14-05-25-726,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024326040977858.jpeg,1668024326.1050105,-179.1462830680187,-0.24045880560397417,42.68021790978893,-5.438,42.014001425,-93.76706368833334,340.094,4,2022-11-09-14-05-26-105,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024326407398791.jpeg,1668024326.4919727,-177.96964013153786,-0.3497576728344544,43.84733827099538,-4.875,42.013998271666665,-93.76706407166667,340.094,4,2022-11-09-14-05-26-492,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024326791658330.jpeg,1668024326.8563564,-177.54084110654276,-0.5728125874927186,44.37595209623037,-5.0,42.013995125,-93.76706405166667,340.102,4,2022-11-09-14-05-26-856,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024327158731430.jpeg,1668024327.2432199,-177.79510018892788,-0.6694082588182809,46.53590422322134,-4.625,42.01399324,-93.76706416666667,340.101,4,2022-11-09-14-05-27-243,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024327542894696.jpeg,1668024327.6075044,-178.79392283360193,-0.38322280880995396,48.28104677727133,-5.625,42.013990326666665,-93.7670636,340.098,4,2022-11-09-14-05-27-607,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024327907575903.jpeg,1668024327.9943924,-177.08654592324254,-0.3101884331072705,48.53098369132578,-4.813,42.01398708333333,-93.76706380666667,340.098,4,2022-11-09-14-05-27-994,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024328296501825.jpeg,1668024328.3608205,-176.8289877212426,-0.6090192005518223,46.28494942767568,-3.187,42.013984193333336,-93.76706452333333,340.091,4,2022-11-09-14-05-28-360,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024328666869483.jpeg,1668024328.762979,-178.18881244896977,-0.6302554144359747,46.290663190219654,-5.25,42.01398104333333,-93.76706313333334,340.095,4,2022-11-09-14-05-28-763,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024329052258361.jpeg,1668024329.1187193,-179.04651816144195,-0.5171790040200507,45.79193824726866,-5.5,42.0139787,-93.767062825,340.097,4,2022-11-09-14-05-29-118,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024329422904922.jpeg,1668024329.5096724,-178.7628376033158,-0.5005321287303347,45.613586788678376,-6.25,42.01397569,-93.76706229166666,340.097,4,2022-11-09-14-05-29-509,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024329810376175.jpeg,1668024329.8717163,-178.8478892225913,-0.42038479549474334,42.3432556140795,-6.438,42.013972715,-93.76706176666667,340.098,4,2022-11-09-14-05-29-871,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024330178578864.jpeg,1668024330.2729907,-177.4423827194751,-0.04517498623590941,40.59715693673621,-5.063,42.01397011833333,-93.767062135,340.102,4,2022-11-09-14-05-30-273,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024330567893700.jpeg,1668024330.634963,-176.46734528940274,0.31954795067364583,39.95138988711368,-3.812,42.013966876666665,-93.767062895,340.103,4,2022-11-09-14-05-30-635,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024330935444504.jpeg,1668024331.0306253,-177.0778992531699,0.2828346560397827,42.628123216176206,-2.562,42.013964093333335,-93.76706406666666,340.1,4,2022-11-09-14-05-31-307,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024331320365100.jpeg,1668024331.3864374,-177.8551046233841,-0.21347141067905204,43.48537610535447,-4.625,42.013960925,-93.76706285666667,340.099,4,2022-11-09-14-05-31-386,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024331688664421.jpeg,1668024331.776236,-177.1472359483228,-0.2658798822834464,44.42179839327258,-2.625,42.013957786666666,-93.76706415666666,340.097,4,2022-11-09-14-05-31-776,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024332074594323.jpeg,1668024332.1432652,-177.91020120727546,-0.12397206830365742,44.14494800123144,-4.5,42.013955296666666,-93.767062985,340.102,4,2022-11-09-14-05-32-143,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024332437962195.jpeg,1668024332.5227728,-177.90488417479733,-0.35162570047441016,43.321804420241136,-4.375,42.01395251666667,-93.76706291833334,340.093,4,2022-11-09-14-05-32-522,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024332824146248.jpeg,1668024332.8931212,-177.78489639579965,0.04373728828173134,43.5438558706517,-4.625,42.01394935333333,-93.76706275,340.101,4,2022-11-09-14-05-32-893,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024333190723635.jpeg,1668024333.2732196,-177.64595880308127,0.05149906621036404,42.64822225645823,-4.125,42.013946235,-93.76706302,340.095,4,2022-11-09-14-05-33-273,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024333577854547.jpeg,1668024333.6438792,-176.53135057398802,-0.34007857237483585,42.36246655804294,-3.062,42.013943626666666,-93.76706343333333,340.089,4,2022-11-09-14-05-33-643,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024333945011048.jpeg,1668024334.029859,-177.84548676395295,-0.034369765494184315,41.202224314371286,-4.625,42.013940403333336,-93.76706299833333,340.092,4,2022-11-09-14-05-34-299,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024334329838738.jpeg,1668024334.3960257,-177.49510909371102,-0.10208870338948435,41.04642277192799,-4.0,42.013937121666665,-93.767063045,340.087,4,2022-11-09-14-05-34-396,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024334699945419.jpeg,1668024334.7832944,-177.8653756987166,0.5197674087125362,41.75383820754015,-3.562,42.01393381,-93.76706366666667,340.094,4,2022-11-09-14-05-34-783,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024335091297655.jpeg,1668024335.1586938,-177.34945975741334,-0.28673418733370376,43.248881663742615,-3.937,42.01393077833333,-93.76706352166667,340.081,4,2022-11-09-14-05-35-158,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024335462999769.jpeg,1668024335.556974,-178.57819707968147,-0.02960421148538225,44.04570613714049,-4.188,42.01392862833333,-93.76706357,340.08,4,2022-11-09-14-05-35-557,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024335852125545.jpeg,1668024335.9230182,-178.52417337967347,0.061181918474358256,45.36496794628897,-6.25,42.013925441666665,-93.76706239333333,340.079,4,2022-11-09-14-05-35-923,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024336223340472.jpeg,1668024336.3031204,-178.66639857162585,0.26130929865066127,45.296830830268476,-3.812,42.013922173333334,-93.76706365333334,340.077,4,2022-11-09-14-05-36-303,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024336612669618.jpeg,1668024336.675643,-177.77318519565753,-0.2432068351700303,44.32980901570531,-4.813,42.01391922166667,-93.76706292,340.082,4,2022-11-09-14-05-36-675,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024336981286374.jpeg,1668024337.0599098,-177.8886982733539,-0.129286435338502,43.65804489291023,-3.562,42.01391661666667,-93.767063395,340.081,4,2022-11-09-14-05-37-599,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024337368168706.jpeg,1668024337.433448,-177.071437744111,-0.674539896595806,43.23817131638747,-2.812,42.01391348,-93.767064015,340.079,4,2022-11-09-14-05-37-433,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024337737848488.jpeg,1668024337.8173192,-178.5605775755188,0.047503659808716917,43.37427903362782,-4.063,42.013909875,-93.767063245,340.076,4,2022-11-09-14-05-37-817,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024338128190977.jpeg,1668024338.190697,-178.63880184499672,-0.21424488604378011,42.61013652617234,-4.688,42.01390693333333,-93.767062775,340.082,4,2022-11-09-14-05-38-190,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024338498512448.jpeg,1668024338.5837936,-177.0495154789838,-0.004016125996475806,42.30191623178501,-3.625,42.013903416666665,-93.76706324666667,340.081,4,2022-11-09-14-05-38-583,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024338889870060.jpeg,1668024338.9558048,-176.93886260281886,-0.28217204873860535,41.0530806236281,-2.875,42.01390155666667,-93.76706365833333,340.074,4,2022-11-09-14-05-38-955,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024339260710396.jpeg,1668024339.3453228,-176.41515950433592,-0.14309269516680587,39.619870507530024,-1.687,42.013898166666664,-93.76706455,340.068,4,2022-11-09-14-05-39-345,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024339648952838.jpeg,1668024339.718825,179.76553231094263,-1.2038111618636809,39.98428717809822,-7.0,42.01389509166667,-93.76706206833333,340.076,4,2022-11-09-14-05-39-718,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024340017926098.jpeg,1668024340.095061,179.97136260284842,-0.40648316229586023,40.31399626295779,-5.688,42.013891615,-93.76706227,340.076,4,2022-11-09-14-05-40-951,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024340402403612.jpeg,1668024340.4673603,-178.42694201345162,0.04361467007193958,39.8744028054718,-6.063,42.013888235,-93.76706247666667,340.078,4,2022-11-09-14-05-40-467,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024340773554988.jpeg,1668024340.859761,-178.91104035142726,0.22786378382571218,37.806463024843595,-5.313,42.013884811666664,-93.76706311666666,340.082,4,2022-11-09-14-05-40-859,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024341156199057.jpeg,1668024341.2228596,-178.67285095145408,-0.43268763457131487,41.61137116610415,-5.938,42.013883121666666,-93.76706297666667,340.076,4,2022-11-09-14-05-41-222,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024341525073781.jpeg,1668024341.6085212,179.3220569176819,-0.26130636185617045,44.44601091061946,-6.313,42.01387982833333,-93.76706321833333,340.074,4,2022-11-09-14-05-41-608,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024341912948383.jpeg,1668024341.9749744,-178.28165055840887,-0.05338595324071927,44.6194953739228,-5.063,42.013876163333336,-93.76706384666667,340.069,4,2022-11-09-14-05-41-975,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024342281411703.jpeg,1668024342.3673906,-178.9310340793404,0.08767375290995197,41.77760920161747,-4.75,42.013872893333335,-93.76706410833333,340.075,4,2022-11-09-14-05-42-367,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024342667848598.jpeg,1668024342.7377563,179.94259417601845,0.010691824557109833,40.68564528349088,-8.0,42.013870493333336,-93.76706264333333,340.066,4,2022-11-09-14-05-42-737,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024343036729480.jpeg,1668024343.1211777,-179.13785354129683,-0.04419188500937364,40.52711814822139,-6.25,42.01386712666667,-93.76706327166667,340.062,4,2022-11-09-14-05-43-121,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024343423737684.jpeg,1668024343.4826221,-178.90482124346198,-0.2113010924366404,39.75023846390748,-5.438,42.01386401,-93.76706404833334,340.062,4,2022-11-09-14-05-43-482,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024343787251405.jpeg,1668024343.875225,179.82440500363424,0.04609164687466752,38.292998251666006,-6.063,42.01386051666667,-93.76706399333334,340.066,4,2022-11-09-14-05-43-875,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024344172820290.jpeg,1668024344.2443762,177.3730494017692,-0.6026327390100812,38.964161926762344,-8.812,42.01385825166667,-93.76706321833333,340.064,4,2022-11-09-14-05-44-244,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024344542350793.jpeg,1668024344.628327,179.2084876576549,-0.7496252361360222,42.27581931132143,-6.438,42.01385492166666,-93.76706416166667,340.06,4,2022-11-09-14-05-44-628,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024344932607082.jpeg,1668024344.9971921,178.92962394743827,-0.5258831245581319,45.72848099234702,-6.438,42.013851548333335,-93.76706486,340.063,4,2022-11-09-14-05-44-997,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024345304746978.jpeg,1668024345.3863509,177.38997811427865,0.09003097662547946,49.68612794647444,-10.062,42.013848045,-93.76706261833333,340.055,4,2022-11-09-14-05-45-386,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024345696010089.jpeg,1668024345.7600982,177.032195192633,-0.7979514646456659,46.83315273471739,-8.5,42.013844685,-93.76706322333334,340.067,4,2022-11-09-14-05-45-760,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024346067149516.jpeg,1668024346.1577024,176.581327909725,-0.2632695415758651,45.21284768581194,-9.187,42.01384240666667,-93.76706219166667,340.053,4,2022-11-09-14-05-46-157,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024346454909150.jpeg,1668024346.5161011,177.46403381000684,-0.3834478196771791,44.866470117497784,-10.125,42.013839303333334,-93.767061785,340.048,4,2022-11-09-14-05-46-516,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024346823283830.jpeg,1668024346.9098217,176.40728726360817,-0.19164624480964587,43.91186849388889,-9.562,42.01383581,-93.767061895,340.058,4,2022-11-09-14-05-46-909,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024347208928565.jpeg,1668024347.2775426,177.75929311932313,0.008034410802438012,42.480515076347174,-9.687,42.01383248333333,-93.76706160333333,340.051,4,2022-11-09-14-05-47-277,
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/d1/1668024347580598190.jpeg,1668024347.6723468,179.77997545672528,0.5147324714910865,40.533959665094216,-6.0,42.013828993333334,-93.76706369833333,340.068,4,2022-11-09-14-05-47-672,
