image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021360891225611.jpeg,1668021361,-179.8994269,-1.42121658,-16.55531101,-7.625,42.01447742,-93.76708794,339.999,4,2022-11-09-13-16-00-967
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021361258489866.jpeg,1668021361,-178.5392034,-1.350668942,-17.46550591,-7.5,42.01447559,-93.76708764,340.003,4,2022-11-09-13-16-01-339
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021361627297950.jpeg,1668021362,-178.1699006,-0.785405045,-18.37949319,-5.25,42.01447254,-93.76708888,340.009,4,2022-11-09-13-16-01-706
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021361995780366.jpeg,1668021362,-178.2524312,-0.687849588,-19.5816514,-5.813,42.01446962,-93.76708847,340.01,4,2022-11-09-13-16-02-835
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021362361615628.jpeg,1668021362,-178.0551942,-0.791756438,-21.01959415,-6.313,42.01446796,-93.76708815,340.013,4,2022-11-09-13-16-02-440
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021362727644078.jpeg,1668021363,-178.1635613,-0.507339032,-20.93395981,-5.188,42.01446518,-93.76708868,340.017,4,2022-11-09-13-16-02-808
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021363093137822.jpeg,1668021363,179.0247381,-0.549930823,-21.39322773,-7.125,42.01446267,-93.76708773,340.024,4,2022-11-09-13-16-03-180
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021363458360646.jpeg,1668021364,178.2989251,-0.887245675,-21.18016764,-10.875,42.01446051,-93.76708575,340.008,4,2022-11-09-13-16-03-537
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021363823451271.jpeg,1668021364,178.3795723,-0.756126303,-20.98267587,-10.312,42.01445762,-93.76708626,340.013,4,2022-11-09-13-16-03-911
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021364190011487.jpeg,1668021364,-179.499043,-0.371183521,-21.64996765,-8.937,42.01445484,-93.76708682,340.015,4,2022-11-09-13-16-04-262
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021364556175670.jpeg,1668021365,-178.8654498,-0.120075469,-23.108541,-5.375,42.0144528,-93.76708892,340.022,4,2022-11-09-13-16-04-636
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021364921764033.jpeg,1668021365,-179.1035562,-0.543077035,-19.01117313,-6.875,42.01445007,-93.76708836,340.017,4,2022-11-09-13-16-04-993
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021365289105837.jpeg,1668021365,178.8503264,-0.738126634,-16.73311456,-7.625,42.0144475,-93.76708821,340.021,4,2022-11-09-13-16-05-379
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021365654808440.jpeg,1668021366,177.7336179,-1.396426142,-18.18113963,-10.937,42.01444605,-93.76708662,340.025,4,2022-11-09-13-16-05-741
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021366021055464.jpeg,1668021366,179.0860706,-1.044786826,-18.11128775,-10.187,42.01444337,-93.76708672,340.023,4,2022-11-09-13-16-06-102
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021366391349753.jpeg,1668021366,179.7157913,-1.195415783,-16.0961746,-9,42.01444081,-93.76708744,340.03,4,2022-11-09-13-16-06-467
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021366764536489.jpeg,1668021367,179.2109065,-0.410774229,-15.85349115,-10,42.01443833,-93.76708692,340.027,4,2022-11-09-13-16-06-844
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021367132100310.jpeg,1668021367,-179.6834977,-0.832177731,-16.05964192,-8.625,42.0144358,-93.76708713,340.036,4,2022-11-09-13-16-07-213
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021367499513235.jpeg,1668021368,-178.9717867,-1.247231491,-17.80885392,-7.063,42.01443319,-93.76708827,340.038,4,2022-11-09-13-16-07-570
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021367869240694.jpeg,1668021368,-179.5091786,-0.858230158,-18.78390816,-6.875,42.01443109,-93.76708823,340.037,4,2022-11-09-13-16-07-957
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021368239088783.jpeg,1668021368,-179.861654,-1.187745956,-19.46437319,-8.437,42.01442862,-93.76708739,340.038,4,2022-11-09-13-16-08-320
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021368607906350.jpeg,1668021369,-179.2413538,-0.731405714,-19.4300883,-6.688,42.01442594,-93.76708828,340.043,4,2022-11-09-13-16-08-688
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021368974397467.jpeg,1668021369,-179.5208411,-1.061998944,-17.49564426,-7.625,42.0144235,-93.76708784,340.045,4,2022-11-09-13-16-09-558
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021369343764027.jpeg,1668021369,-179.8604542,-1.351104489,-15.49584715,-7.875,42.01442155,-93.76708787,340.047,4,2022-11-09-13-16-09-424
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021369711607386.jpeg,1668021370,179.3476208,-1.427058239,-14.09745553,-8.75,42.01441903,-93.7670871,340.054,4,2022-11-09-13-16-09-796
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021370079825985.jpeg,1668021370,179.555714,-1.413462259,-14.74646685,-8.437,42.01441652,-93.76708725,340.048,4,2022-11-09-13-16-10-156
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021370447574020.jpeg,1668021371,179.6380579,-1.280381332,-15.96225238,-8.187,42.01441481,-93.76708726,340.054,4,2022-11-09-13-16-10-528
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021370814115344.jpeg,1668021371,-179.7393081,-1.025208564,-16.47770936,-7.875,42.01441218,-93.76708727,340.06,4,2022-11-09-13-16-10-892
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021371185511574.jpeg,1668021371,-179.398395,-0.913473312,-17.35508957,-7.688,42.01440957,-93.76708717,340.067,4,2022-11-09-13-16-11-271
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021371554962243.jpeg,1668021372,-178.9080547,-0.918627209,-20.41983448,-7.375,42.01440753,-93.76708707,340.067,4,2022-11-09-13-16-11-644
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021371924562193.jpeg,1668021372,-178.901524,-0.81350399,-21.65665966,-6.688,42.0144051,-93.76708757,340.072,4,2022-11-09-13-16-12-564
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021372293823540.jpeg,1668021372,-179.7038207,-0.710491669,-19.35327673,-7.063,42.01440244,-93.76708738,340.074,4,2022-11-09-13-16-12-377
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021372661254741.jpeg,1668021373,-179.1171112,-0.92923809,-16.39921292,-6.813,42.01440034,-93.7670875,340.077,4,2022-11-09-13-16-12-742
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021373028810232.jpeg,1668021373,-179.360045,-0.848015492,-14.67422943,-6.75,42.01439774,-93.76708757,340.078,4,2022-11-09-13-16-13-119
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021373398271887.jpeg,1668021373,-179.0560017,-0.457467827,-15.1993002,-6.563,42.01439517,-93.76708775,340.085,4,2022-11-09-13-16-13-464
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021373767951250.jpeg,1668021374,179.6416292,-0.548877603,-16.90937185,-8.187,42.01439341,-93.7670868,340.082,4,2022-11-09-13-16-13-848
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021374137469019.jpeg,1668021374,-179.6737359,-0.798628051,-17.20552521,-7.063,42.01439081,-93.76708696,340.08,4,2022-11-09-13-16-14-218
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021374509658471.jpeg,1668021375,-179.9006531,-0.766746663,-17.55167616,-7.813,42.01438822,-93.76708647,340.085,4,2022-11-09-13-16-14-591
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021374880490801.jpeg,1668021375,-179.5934157,-1.092401017,-23.2227286,-7.625,42.01438569,-93.76708651,340.083,4,2022-11-09-13-16-14-970
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021375252639301.jpeg,1668021375,179.8765143,-1.155664406,-21.66806416,-9.562,42.01438381,-93.76708547,340.082,4,2022-11-09-13-16-15-326
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021375621003029.jpeg,1668021376,178.4732976,-0.526655061,-17.91516387,-8.187,42.0143811,-93.76708675,340.088,4,2022-11-09-13-16-15-701
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021375987922254.jpeg,1668021376,178.3052176,-0.163123247,-17.12656241,-11.312,42.01437823,-93.76708474,340.076,4,2022-11-09-13-16-16-760
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021376358110155.jpeg,1668021376,177.5823794,-0.509043266,-16.83082513,-10.062,42.0143771,-93.76708576,340.088,4,2022-11-09-13-16-16-432
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021376725626704.jpeg,1668021377,178.0809553,-0.693060932,-22.15878512,-11.062,42.0143745,-93.76708471,340.09,4,2022-11-09-13-16-16-802
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021377092880452.jpeg,1668021377,179.3711505,-1.120646997,-22.74746674,-10.062,42.01437211,-93.76708525,340.092,4,2022-11-09-13-16-17-171
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021377461623056.jpeg,1668021378,179.0364076,-1.583498326,-20.56918428,-8.812,42.01437012,-93.76708573,340.092,4,2022-11-09-13-16-17-537
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021377832121331.jpeg,1668021378,179.1564965,-1.389196208,-20.3939684,-9.375,42.01436724,-93.76708596,340.101,4,2022-11-09-13-16-17-908
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021378201554217.jpeg,1668021378,179.6111555,-0.959659078,-20.01445064,-8.437,42.01436458,-93.76708637,340.106,4,2022-11-09-13-16-18-269
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021378571155289.jpeg,1668021379,178.5543966,-0.935959549,-20.61977247,-7.938,42.0143623,-93.76708676,340.117,4,2022-11-09-13-16-18-653
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021378941970816.jpeg,1668021379,177.8083182,-1.518154439,-20.71636216,-9.625,42.01436045,-93.76708614,340.115,4,2022-11-09-13-16-19-232
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021379313598426.jpeg,1668021379,178.1038759,-1.560172236,-18.25995405,-11.062,42.01435811,-93.76708517,340.107,4,2022-11-09-13-16-19-393
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021379682229941.jpeg,1668021380,178.2543979,-1.842626325,-16.91894356,-9.875,42.01435578,-93.76708588,340.114,4,2022-11-09-13-16-19-753
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021380049350514.jpeg,1668021380,179.4186016,-0.871059726,-16.64734862,-9.625,42.01435378,-93.76708587,340.122,4,2022-11-09-13-16-20-131
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021380417517896.jpeg,1668021380,179.3844545,-0.787524401,-18.15198821,-9.187,42.01435144,-93.76708606,340.128,4,2022-11-09-13-16-20-494
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021380783961993.jpeg,1668021381,178.9834583,-0.750670254,-19.01707914,-8.812,42.01434894,-93.76708623,340.132,4,2022-11-09-13-16-20-867
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021381154472107.jpeg,1668021381,178.8214316,-1.60740455,-19.68698808,-9.187,42.01434765,-93.76708618,340.137,4,2022-11-09-13-16-21-242
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021381524686090.jpeg,1668021382,179.2184026,-1.906001259,-20.09229126,-9.625,42.01434507,-93.76708565,340.138,4,2022-11-09-13-16-21-602
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021381893259772.jpeg,1668021382,-179.3420544,-1.620251305,-19.80961617,-6.438,42.01434288,-93.76708758,340.14,4,2022-11-09-13-16-21-961
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021382261339077.jpeg,1668021382,179.3784867,-1.103519918,-17.97112974,-8.25,42.01434086,-93.76708697,340.14,4,2022-11-09-13-16-22-341
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021382627257844.jpeg,1668021383,179.0758583,-0.134549001,-15.67772062,-9.812,42.0143381,-93.76708594,340.152,4,2022-11-09-13-16-22-717
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021382992155814.jpeg,1668021383,-179.8277955,-0.526022604,-15.20089727,-8.75,42.01433567,-93.76708635,340.157,4,2022-11-09-13-16-23-714
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021383360735309.jpeg,1668021383,179.5462549,-0.322437794,-16.36422813,-7.438,42.01433384,-93.76708706,340.157,4,2022-11-09-13-16-23-434
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021383726781124.jpeg,1668021384,-179.9226219,-1.356472157,-17.7234523,-9.25,42.01433177,-93.76708588,340.158,4,2022-11-09-13-16-23-801
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021384093782884.jpeg,1668021384,179.940603,-1.425642514,-18.51692626,-8.875,42.01432937,-93.76708595,340.158,4,2022-11-09-13-16-24-173
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021384459710657.jpeg,1668021385,-179.4694223,-1.509961792,-18.49104181,-7.813,42.0143273,-93.76708653,340.164,4,2022-11-09-13-16-24-542
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021384826066260.jpeg,1668021385,179.7880747,-1.080920264,-18.56715695,-7.875,42.01432489,-93.76708664,340.159,4,2022-11-09-13-16-24-920
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021385194120005.jpeg,1668021385,179.2744812,-0.516556363,-15.81303558,-9.625,42.01432202,-93.76708558,340.166,4,2022-11-09-13-16-25-266
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021385561938065.jpeg,1668021386,-179.722985,-0.32161571,-15.51702517,-8.625,42.0143196,-93.76708608,340.168,4,2022-11-09-13-16-25-655
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021385930611769.jpeg,1668021386,179.8748438,0.048617031,-15.42552194,-7.938,42.01431774,-93.76708601,340.169,4,2022-11-09-13-16-26-110
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021386298573234.jpeg,1668021386,-177.1409909,-0.417849961,-19.03395794,-5.938,42.01431546,-93.76708682,340.174,4,2022-11-09-13-16-26-389
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021386666585117.jpeg,1668021387,-179.0324158,-0.592322129,-21.15894069,-6,42.01431301,-93.76708668,340.168,4,2022-11-09-13-16-26-753
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021387034749578.jpeg,1668021387,-178.1779412,-1.047746903,-21.08663376,-6.375,42.01431106,-93.76708649,340.163,4,2022-11-09-13-16-27-106
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021387404798810.jpeg,1668021387,179.9287007,-0.367037771,-17.23944345,-6.25,42.01430817,-93.76708699,340.161,4,2022-11-09-13-16-27-477
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021387774044078.jpeg,1668021388,179.2578097,-0.471927368,-11.93069385,-8.5,42.01430541,-93.76708577,340.169,4,2022-11-09-13-16-27-854
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021388139171573.jpeg,1668021388,-178.9902465,-0.524080219,-13.91054183,-7.063,42.01430365,-93.76708633,340.173,4,2022-11-09-13-16-28-212
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021388505830318.jpeg,1668021389,179.3800911,-0.39414615,-16.66852562,-7.25,42.01430082,-93.76708637,340.177,4,2022-11-09-13-16-28-585
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021388873738685.jpeg,1668021389,-179.8156785,-1.091478946,-17.34540053,-9.562,42.01429871,-93.7670848,340.173,4,2022-11-09-13-16-28-955
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021389242332884.jpeg,1668021389,178.6446351,-0.641045881,-17.24689061,-9.062,42.01429601,-93.76708514,340.168,4,2022-11-09-13-16-29-324
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021389608710983.jpeg,1668021390,179.7175114,-1.187556938,-17.96677697,-8.062,42.01429346,-93.76708578,340.172,4,2022-11-09-13-16-29-686
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021389976631094.jpeg,1668021390,178.2839955,-1.387788558,-18.46087957,-10.437,42.01429102,-93.76708436,340.171,4,2022-11-09-13-16-30-622
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021390345628640.jpeg,1668021390,179.1139363,-0.610994342,-17.20894033,-10.687,42.01428875,-93.76708419,340.171,4,2022-11-09-13-16-30-419
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021390713450674.jpeg,1668021391,177.8006961,-0.924400688,-13.2477892,-9.312,42.0142862,-93.7670852,340.181,4,2022-11-09-13-16-30-788
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021391082340675.jpeg,1668021391,176.9941592,-0.077915749,-11.33899401,-10.875,42.01428326,-93.76708442,340.186,4,2022-11-09-13-16-31-165
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021391452784149.jpeg,1668021392,177.6524939,0.27394145,-13.28225313,-11.125,42.01428106,-93.76708409,340.18,4,2022-11-09-13-16-31-534
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021391819818393.jpeg,1668021392,178.9491519,0.351070976,-13.70474331,-10.187,42.01427853,-93.76708405,340.176,4,2022-11-09-13-16-31-904
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021392193138492.jpeg,1668021392,178.8776678,0.508724844,-14.9981836,-8.125,42.01427565,-93.76708538,340.185,4,2022-11-09-13-16-32-272
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021392559842008.jpeg,1668021393,178.4265876,0.813689304,-12.66362581,-10.625,42.01427309,-93.76708405,340.168,4,2022-11-09-13-16-32-640
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021392922305090.jpeg,1668021393,178.4007177,0.015942034,-11.6613221,-9.75,42.01427087,-93.7670844,340.164,4,2022-11-09-13-16-32-999
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021393291837612.jpeg,1668021393,178.5299456,-0.544069302,-11.44084372,-9.75,42.01426861,-93.76708426,340.165,4,2022-11-09-13-16-33-361
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021393662356212.jpeg,1668021394,179.4520283,-0.719855537,-16.81523908,-9.312,42.01426613,-93.76708419,340.159,4,2022-11-09-13-16-33-747
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021394030678946.jpeg,1668021394,179.2300823,-1.28004193,-16.64837588,-8.937,42.01426392,-93.7670842,340.16,4,2022-11-09-13-16-34-101
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021394401586215.jpeg,1668021394,179.1447178,-1.480893962,-8.890434161,-9.625,42.01426165,-93.76708396,340.165,4,2022-11-09-13-16-34-476
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021394771587983.jpeg,1668021395,-179.8224859,-1.561510686,-10.80240637,-8.125,42.01425893,-93.76708464,340.171,4,2022-11-09-13-16-34-850
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021395142771597.jpeg,1668021395,179.6242955,-1.577177646,-12.60993813,-8.437,42.0142569,-93.76708443,340.179,4,2022-11-09-13-16-35-213
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021395513476423.jpeg,1668021396,178.6560543,-0.479399471,-12.53089924,-10.375,42.01425387,-93.76708323,340.184,4,2022-11-09-13-16-35-594
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021395882939133.jpeg,1668021396,179.9671576,-0.059612838,-9.759211083,-9.5,42.01425107,-93.76708344,340.188,4,2022-11-09-13-16-35-957
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021396263490606.jpeg,1668021396,179.5141913,-0.431189078,-8.364117612,-9.125,42.01424933,-93.76708398,340.186,4,2022-11-09-13-16-36-339
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021396634653319.jpeg,1668021397,179.9995206,-0.00435788,-8.941944928,-9.75,42.0142462,-93.76708283,340.182,4,2022-11-09-13-16-36-714
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021397003893792.jpeg,1668021397,-179.3739026,-1.046407603,-9.81980614,-8.625,42.01424394,-93.76708318,340.184,4,2022-11-09-13-16-37-745
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021397377405099.jpeg,1668021397,-177.7307839,-1.740775703,-10.66088297,-7.125,42.01424164,-93.76708386,340.198,4,2022-11-09-13-16-37-453
/media/phenobot3/Extreme SSD/under-canopy-images/Test4/enviratron/a2/1668021397748883499.jpeg,1668021398,-177.050592,-3.08266212,-10.33998361,-6.813,42.01423979,-93.76708377,340.194,4,2022-11-09-13-16-37-827
