image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933691507522911.jpeg,1667933691.5683866,-177.16696093648434,-2.143302126863189,158.74379464814172,-6.5,42.01791562333333,-93.77303509166667,344.843,4,2022-11-08-12-54-51-568,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933691810282795.jpeg,1667933691.8949537,-177.32343357767195,-1.6604358982387564,158.4220610588387,-5.688,42.01791350166667,-93.77303562833333,344.845,4,2022-11-08-12-54-51-895,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933692174252789.jpeg,1667933692.2342577,-179.77038541449704,-1.410739921642082,157.1917645970397,-8.937,42.017911213333335,-93.77303415666667,344.855,4,2022-11-08-12-54-52-234,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933692476765110.jpeg,1667933692.5512934,178.97222674230332,-1.2441660356607167,157.64767432005286,-10.75,42.017908463333335,-93.77303233166667,344.863,4,2022-11-08-12-54-52-551,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933692839990407.jpeg,1667933692.9003484,178.6413983387853,-1.6504631146644582,156.46279525293426,-12.187,42.01790615833333,-93.77303184333333,344.869,4,2022-11-08-12-54-52-900,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933693143266760.jpeg,1667933693.22688,-178.65997713431858,-0.0431379503514043,156.04354586549616,-10.125,42.017902701666664,-93.77303219,344.866,4,2022-11-08-12-54-53-226,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933693496856832.jpeg,1667933693.5618463,-178.8787061545066,0.7052570697076134,154.2018933441485,-7.188,42.01789966,-93.77303442,344.871,4,2022-11-08-12-54-53-561,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933693811920021.jpeg,1667933693.8936715,178.50406542630643,0.7920479911333586,154.1788848994564,-12.312,42.017897405,-93.77303163833334,344.869,4,2022-11-08-12-54-53-893,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933694173866685.jpeg,1667933694.2339938,177.58610619372524,0.4926666052270914,153.73111851369615,-13.625,42.017894575,-93.77303069,344.86,4,2022-11-08-12-54-54-234,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933694476319745.jpeg,1667933694.5594988,-179.0526811896986,0.5065111326034856,155.6276886049009,-7.75,42.01789192333333,-93.773034445,344.864,4,2022-11-08-12-54-54-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933694843109781.jpeg,1667933694.90413,179.34713237644542,-0.5672879275698035,155.92782008875184,-10.25,42.01789014166667,-93.77303335333333,344.866,4,2022-11-08-12-54-54-904,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933695142212628.jpeg,1667933695.2219505,178.99604108866984,-0.5538948363240394,156.8000890502089,-12.75,42.0178875,-93.773031725,344.848,4,2022-11-08-12-54-55-222,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933695507686062.jpeg,1667933695.5688376,-179.80790082035747,-1.0245417613872636,158.50998259129523,-10.062,42.01788482333333,-93.77303350666666,344.859,4,2022-11-08-12-54-55-568,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933695809755581.jpeg,1667933695.8820245,-178.99047678237676,-1.2550875181118069,159.129772384662,-8.375,42.017882965,-93.77303444833333,344.863,4,2022-11-08-12-54-55-882,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933696171087366.jpeg,1667933696.2304866,-179.14032774849125,-0.8238020036175433,157.31025271286578,-10.75,42.017880231666666,-93.77303305666666,344.868,4,2022-11-08-12-54-56-230,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933696476475368.jpeg,1667933696.5714514,179.42846076437496,-1.6267665522740233,156.9546429275649,-9.75,42.017878286666665,-93.77303368166666,344.872,4,2022-11-08-12-54-56-571,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933696830552796.jpeg,1667933696.8925524,179.64935221480394,-2.314288656622042,156.54681078787556,-10.562,42.017875491666665,-93.77303292833334,344.883,4,2022-11-08-12-54-56-892,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933697144489247.jpeg,1667933697.2261996,179.801309702357,-3.0933557842584074,157.0950073911143,-9.687,42.017874213333336,-93.77303341166666,344.89,4,2022-11-08-12-54-57-226,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933697496412145.jpeg,1667933697.5589445,-179.6060225515995,-4.445992393110949,159.30741181685207,-8.687,42.01787169833333,-93.77303409833333,344.892,4,2022-11-08-12-54-57-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933697811990904.jpeg,1667933697.8863266,-177.56230902263226,-3.926554034550065,160.61583262056863,-8.25,42.017868455,-93.773034015,344.917,4,2022-11-08-12-54-57-886,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933698162702079.jpeg,1667933698.2288606,-178.7131540053347,-2.4795650172580044,158.62242324975406,-8.0,42.01786562833333,-93.77303478666667,344.919,4,2022-11-08-12-54-58-228,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933698478491371.jpeg,1667933698.556478,179.8413584813643,-1.810224947594074,157.5059181558695,-10.562,42.017863825,-93.77303302666667,344.934,4,2022-11-08-12-54-58-556,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933698840385385.jpeg,1667933698.9032464,179.61147137012802,-0.4818842559306744,155.81510982622717,-9.187,42.017859845,-93.77303341666666,344.952,4,2022-11-08-12-54-58-903,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933699143153948.jpeg,1667933699.2327585,178.8172391919455,-1.1726701461378377,156.49764811796368,-11.25,42.01785769333333,-93.773032365,344.948,4,2022-11-08-12-54-59-232,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933699496263651.jpeg,1667933699.560606,177.38916924470558,-1.393986137936765,156.9367878357681,-13.812,42.017855016666665,-93.77303058,344.948,4,2022-11-08-12-54-59-560,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933699814249720.jpeg,1667933699.8923476,179.86633152249604,0.4654159655316981,155.56605676232536,-11.687,42.01785185,-93.77303173166666,344.939,4,2022-11-08-12-54-59-892,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933700172894620.jpeg,1667933700.2335224,-177.6787185622624,0.495016255285481,152.9745792468628,-6.375,42.017850343333336,-93.773034465,344.946,4,2022-11-08-12-55-00-233,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933700476699187.jpeg,1667933700.5623326,-178.87790790285896,1.3786762617111714,152.24279597856162,-7.0,42.017846731666666,-93.77303462666667,344.949,4,2022-11-08-12-55-00-562,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933700841312756.jpeg,1667933700.8999074,179.9005158553687,-0.34283682941781324,155.82410466523825,-12.125,42.01784460333333,-93.77303188166667,344.953,4,2022-11-08-12-55-00-899,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933701143136804.jpeg,1667933701.2303343,178.17434632149167,-0.9610773387366637,159.3337297739257,-10.0,42.017842855,-93.77303330166667,344.943,4,2022-11-08-12-55-01-230,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933701495700777.jpeg,1667933701.5598757,178.99851157837193,-1.7715284655170067,160.71682836525733,-11.562,42.01784026666667,-93.77303252333333,344.943,4,2022-11-08-12-55-01-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933701812002319.jpeg,1667933701.8937607,179.98011624005875,-1.6008084463139651,158.6787428853211,-10.5,42.017837781666664,-93.77303301333333,344.949,4,2022-11-08-12-55-01-893,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933702162374081.jpeg,1667933702.2262998,-179.95264560447907,-0.8564639704036406,158.67210379644953,-10.125,42.017834905,-93.77303303166667,344.962,4,2022-11-08-12-55-02-226,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933702478101150.jpeg,1667933702.5616574,-177.28689910518744,-0.6125247738755342,154.81599163602465,-5.938,42.01783225166667,-93.77303528,344.956,4,2022-11-08-12-55-02-561,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933702841552803.jpeg,1667933702.901537,177.35115206295583,-0.6777347319339265,156.74240569743068,-12.625,42.017829676666665,-93.77303215,344.964,4,2022-11-08-12-55-02-901,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933703142898894.jpeg,1667933703.217446,179.14790392364955,-1.2016574291443143,157.3613599924427,-12.375,42.01782812166667,-93.77303096333333,344.957,4,2022-11-08-12-55-03-217,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933703506754044.jpeg,1667933703.567035,-175.4869019250268,-0.8613684271325034,155.1970461985266,-3.562,42.01782520166667,-93.77303675666667,344.962,4,2022-11-08-12-55-03-567,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933703810761893.jpeg,1667933703.9004924,178.77921293213373,-1.344546214314192,155.90987018665794,-9.5,42.017823426666666,-93.77303403,344.969,4,2022-11-08-12-55-03-900,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933704173406585.jpeg,1667933704.2376747,176.2155021333939,-0.08163631517726744,157.76534775631984,-15.75,42.017820656666665,-93.77302904333334,344.949,4,2022-11-08-12-55-04-237,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933704476867326.jpeg,1667933704.5592165,-179.4733328512179,0.5031128384478925,159.89115338169856,-9.687,42.01781681833333,-93.77303355,344.979,4,2022-11-08-12-55-04-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933704841176457.jpeg,1667933704.9019048,-178.68463549104868,1.1942971681214245,158.76529928107743,-7.313,42.01781467166666,-93.77303479,344.98,4,2022-11-08-12-55-04-901,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933705142926849.jpeg,1667933705.2248483,179.82320569062438,1.4786372271976793,157.32148990569087,-12.687,42.01781223166667,-93.7730318,344.974,4,2022-11-08-12-55-05-224,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933705496476306.jpeg,1667933705.5649433,179.1501144564527,0.02980862820803699,157.46213554371934,-10.437,42.01780961,-93.77303263833333,344.976,4,2022-11-08-12-55-05-565,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933705833156104.jpeg,1667933705.8951604,179.90962526152978,-0.0988539123695624,157.28449281927735,-8.812,42.01780756,-93.77303331166667,344.974,4,2022-11-08-12-55-05-895,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933706143322421.jpeg,1667933706.22848,178.90086896728945,-0.6025863494546623,156.54770729165023,-10.5,42.01780524833333,-93.77303266166666,344.966,4,2022-11-08-12-55-06-228,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933706476652711.jpeg,1667933706.55698,179.9624580340254,-0.6589838492472037,156.7018002380489,-11.187,42.017802696666664,-93.77303173833333,344.962,4,2022-11-08-12-55-06-557,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933706809800178.jpeg,1667933706.8865232,-179.53481927456087,-0.20881156169837245,155.81347857186913,-8.875,42.01779949666667,-93.773033285,344.973,4,2022-11-08-12-55-06-886,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933707145819853.jpeg,1667933707.2299163,179.6550818076495,-0.28157810110298825,155.25592348914174,-9.75,42.017797378333334,-93.773032845,344.974,4,2022-11-08-12-55-07-230,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933707505917332.jpeg,1667933707.566476,179.206229276729,-1.047266322422357,152.4538562438328,-9.812,42.017794605,-93.77303288333333,344.975,4,2022-11-08-12-55-07-566,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933707809559562.jpeg,1667933707.892121,178.64480258496872,-0.6426276569372441,155.3892588270443,-13.25,42.01779204166667,-93.77303131166667,344.965,4,2022-11-08-12-55-07-892,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933708173221875.jpeg,1667933708.2342985,179.96581347305738,-0.772464305721533,156.2257725779054,-7.813,42.01779039833333,-93.77303367,344.978,4,2022-11-08-12-55-08-234,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933708476960837.jpeg,1667933708.5598874,177.99025213966394,-0.4582870430802593,156.66673939145952,-12.437,42.01778847,-93.77303271,344.974,4,2022-11-08-12-55-08-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933708842609669.jpeg,1667933708.9011614,179.7462986286927,-0.02091467367226161,155.7055845026934,-11.312,42.01778526,-93.77303232666667,344.979,4,2022-11-08-12-55-08-901,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933709142718411.jpeg,1667933709.2245686,178.71881523102982,-0.15635213826851393,157.31261952372031,-11.0,42.01778278,-93.773032935,344.979,4,2022-11-08-12-55-09-224,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933709493013176.jpeg,1667933709.550915,179.35100892162072,-0.5452624414180803,158.92853991313692,-10.812,42.01778009,-93.77303315166667,344.981,4,2022-11-08-12-55-09-551,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933709812201544.jpeg,1667933709.8936565,179.73314419933604,-1.2211267034570727,160.4668225860205,-11.25,42.01777788166667,-93.77303272666667,344.987,4,2022-11-08-12-55-09-893,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933710172855469.jpeg,1667933710.2294617,179.87740801903968,-1.6852374212340566,161.21053958319442,-8.562,42.01777602,-93.77303452166667,344.989,4,2022-11-08-12-55-10-229,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933710476888934.jpeg,1667933710.559187,179.3977245031725,-2.043898910089445,163.19798977730528,-9.687,42.017773053333336,-93.77303338833333,344.99,4,2022-11-08-12-55-10-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933710832802733.jpeg,1667933710.8939202,-178.1510584028676,-0.21703005150897223,166.3475120598631,-7.5,42.017769781666665,-93.77303440833333,344.997,4,2022-11-08-12-55-10-894,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933711161324712.jpeg,1667933711.2274616,179.7110427854997,0.486533894219555,165.2213694838829,-8.0,42.017768106666665,-93.77303454333334,345.003,4,2022-11-08-12-55-11-227,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933711476411790.jpeg,1667933711.5560193,177.34592579820583,1.0091545315138515,163.28711182986015,-14.75,42.01776602166667,-93.77302954333334,344.985,4,2022-11-08-12-55-11-556,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933711810664761.jpeg,1667933711.8853955,-178.9479488777002,0.762433313494898,160.34426942196995,-6.313,42.017762428333334,-93.77303348833334,345.001,4,2022-11-08-12-55-11-885,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933712143275692.jpeg,1667933712.2305229,-176.61055190995287,-0.5768239250370377,158.524087771421,-5.375,42.017761263333334,-93.77303397166666,344.992,4,2022-11-08-12-55-12-230,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933712476453390.jpeg,1667933712.5547857,179.41984817376314,-0.13779908414392825,153.27020865330115,-8.5,42.017759336666664,-93.77303326,344.996,4,2022-11-08-12-55-12-554,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933712810546454.jpeg,1667933712.8900912,179.62645761028645,-0.29481522587465336,153.26901133327974,-11.0,42.017756633333335,-93.77303038666666,344.993,4,2022-11-08-12-55-12-890,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933713142727033.jpeg,1667933713.2168052,-177.5647353831635,-0.025258782089008298,154.82784785881572,-5.063,42.01775440833333,-93.77303414333333,344.99,4,2022-11-08-12-55-13-216,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933713476701370.jpeg,1667933713.5566144,-178.939322694069,-0.48940234812432565,158.21696278364996,-7.063,42.01775267666667,-93.77303335166667,344.996,4,2022-11-08-12-55-13-556,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933713811381660.jpeg,1667933713.8880737,-177.09181249728442,-0.9980734687650533,159.29783430411348,-6.813,42.017749755,-93.77303311,344.997,4,2022-11-08-12-55-13-888,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933714143361573.jpeg,1667933714.2184274,-176.7309865713218,-1.2420245550294577,158.24808031940412,-5.125,42.017747973333336,-93.77303406166666,344.995,4,2022-11-08-12-55-14-218,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933714476977296.jpeg,1667933714.5595546,-177.89286281380333,-0.4980438511382595,156.40230485038427,-5.438,42.01774567,-93.77303435,344.99,4,2022-11-08-12-55-14-559,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933714813969382.jpeg,1667933714.8948212,-178.51577532424213,-0.9274823398813257,155.99064933508808,-7.438,42.01774270833333,-93.77303247333333,345.009,4,2022-11-08-12-55-14-894,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933715172741133.jpeg,1667933715.2332957,-178.65424810925043,-0.14327879778720373,156.11640041029924,-7.0,42.017740528333334,-93.77303285833334,345.003,4,2022-11-08-12-55-15-233,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933715476510818.jpeg,1667933715.5586057,-179.89505530330243,0.6982413405241645,156.27379760310296,-7.438,42.017738101666666,-93.77303322833333,345.0,4,2022-11-08-12-55-15-558,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933715828739630.jpeg,1667933715.891106,-178.78767834887972,0.14651942019147554,159.93376222347413,-8.625,42.017735585,-93.77303242333333,345.004,4,2022-11-08-12-55-15-891,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933716144843299.jpeg,1667933716.2258565,-179.21692171886312,0.2891179331922085,162.95217061284703,-7.125,42.017733056666664,-93.77303325666666,345.008,4,2022-11-08-12-55-16-225,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933716507572155.jpeg,1667933716.5670633,-178.89206217867525,-0.9286763545859893,161.84181108232275,-8.5,42.01773087666667,-93.77303232,345.003,4,2022-11-08-12-55-16-567,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933716810128974.jpeg,1667933716.8979137,-177.42627580057362,-1.591953228253921,159.7656697257523,-6.188,42.017729115,-93.77303333166667,345.001,4,2022-11-08-12-55-16-897,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933717174845579.jpeg,1667933717.2352662,-176.4068787119477,-1.5717834028387732,158.83325769810693,-4.938,42.01772687333333,-93.77303387166667,345.001,4,2022-11-08-12-55-17-235,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933717477415569.jpeg,1667933717.5627694,-176.14176037887836,-1.1455209925520728,156.15779959973332,-4.625,42.01772389833334,-93.77303406,345.002,4,2022-11-08-12-55-17-562,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933717841566912.jpeg,1667933717.9014714,-176.77552807790852,-0.6609308025548124,155.09398559013562,-5.313,42.017722146666664,-93.77303370166666,345.008,4,2022-11-08-12-55-17-901,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933718143232114.jpeg,1667933718.2327514,-177.98489798829405,0.22246952210119353,154.74887666779279,-6.313,42.01771939166667,-93.77303340166667,345.009,4,2022-11-08-12-55-18-232,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933718508424229.jpeg,1667933718.5678074,-179.43061022075238,0.9106442460145259,154.57806841182716,-8.25,42.017716093333334,-93.77303224166667,345.007,4,2022-11-08-12-55-18-567,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933718810065984.jpeg,1667933718.8954632,-179.65727549458077,0.884191456261984,154.60230563905253,-7.875,42.01771437166666,-93.77303265666667,345.008,4,2022-11-08-12-55-18-895,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933719173985103.jpeg,1667933719.2338753,178.11551225051892,1.4471810215849987,159.6666581112398,-10.625,42.017711193333334,-93.77303142333334,345.006,4,2022-11-08-12-55-19-233,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933719476647737.jpeg,1667933719.5526855,178.04113455069503,0.5776561427976491,161.10756374372136,-12.687,42.01770974833333,-93.77303026,345.003,4,2022-11-08-12-55-19-552,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933719843752394.jpeg,1667933719.9031537,179.501274613058,0.5115245214749751,159.03527668209918,-8.5,42.017706855,-93.77303214833333,344.995,4,2022-11-08-12-55-19-903,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933720143161139.jpeg,1667933720.2256248,-179.88980283143593,-0.7840095922859118,156.62508738772047,-9.187,42.01770498333333,-93.77303200666667,345.0,4,2022-11-08-12-55-20-225,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933720507394391.jpeg,1667933720.5671601,179.83423729098692,-0.5425310808367761,155.96941628490887,-10.187,42.01770191333333,-93.77303116,344.999,4,2022-11-08-12-55-20-567,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933720810077869.jpeg,1667933720.897051,-179.43555908968833,-0.5779669171939154,155.36134557936202,-8.625,42.0177,-93.773031955,344.998,4,2022-11-08-12-55-20-897,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933721173758943.jpeg,1667933721.2337832,179.62885250146758,0.5727385206702289,154.31524319372375,-8.312,42.017698005,-93.773032875,344.992,4,2022-11-08-12-55-21-233,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933721476677511.jpeg,1667933721.563404,-178.83871301549487,0.6357390440189074,154.21603726711265,-9.687,42.017694721666665,-93.773031835,344.997,4,2022-11-08-12-55-21-563,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933721842341452.jpeg,1667933721.9031367,-179.39049223866652,0.3414749218437576,154.57275083232162,-8.312,42.01769217,-93.77303274,344.992,4,2022-11-08-12-55-21-903,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933722143244067.jpeg,1667933722.2270675,-177.77981527812094,0.19574391935330912,158.3607388235106,-8.0,42.017689983333334,-93.773032905,344.993,4,2022-11-08-12-55-22-227,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933722510891008.jpeg,1667933722.5722513,177.81620078136442,0.26473840396290066,160.82555758121546,-11.437,42.01768764,-93.77303145833334,344.982,4,2022-11-08-12-55-22-572,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933722809917438.jpeg,1667933722.8956459,178.9255258912823,0.3651994151974596,163.76736716714524,-12.312,42.01768533166667,-93.77303043666667,344.981,4,2022-11-08-12-55-22-895,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933723173792408.jpeg,1667933723.2326133,-179.48006978318574,0.3279002726957671,158.1247267686255,-7.688,42.01768233333333,-93.773033565,344.988,4,2022-11-08-12-55-23-232,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933723476389298.jpeg,1667933723.5641515,178.38036138658646,-0.2019664893859682,156.62579420656377,-11.312,42.01767998166667,-93.77303103666667,344.989,4,2022-11-08-12-55-23-564,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933723842235374.jpeg,1667933723.9025047,179.4405129172095,-0.19535029914087707,154.07115391699858,-12.812,42.01767828333333,-93.77302987,344.981,4,2022-11-08-12-55-23-902,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933724143375477.jpeg,1667933724.2334228,-179.12031859951043,0.1065904770478803,153.74048017501607,-7.563,42.017676048333335,-93.77303275,344.987,4,2022-11-08-12-55-24-233,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933724511149537.jpeg,1667933724.5710711,178.12971840723623,0.14207031375236526,152.7311544643454,-11.312,42.017673083333335,-93.77303106,344.981,4,2022-11-08-12-55-24-571,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933724812132303.jpeg,1667933724.8934717,177.50971853740185,1.0761389766219687,158.24907114231428,-14.812,42.017670816666666,-93.77302923833334,344.969,4,2022-11-08-12-55-24-893,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933725169967241.jpeg,1667933725.2293367,-179.28921509110012,0.7921148154163238,164.64549326310888,-9.312,42.01766874,-93.773032005,344.983,4,2022-11-08-12-55-25-229,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933725476696562.jpeg,1667933725.5606632,-179.24730240547848,1.5868392761574157,158.74061980267024,-7.813,42.01766593833333,-93.77303311,344.977,4,2022-11-08-12-55-25-560,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933725839851980.jpeg,1667933725.8999844,177.29400243264885,0.7423944383626168,156.90379501473276,-12.812,42.01766396,-93.77303023333333,344.968,4,2022-11-08-12-55-25-900,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933726143141704.jpeg,1667933726.227536,179.2843170425573,1.2643180906663785,156.35045870582215,-11.687,42.01766155,-93.773030265,344.965,4,2022-11-08-12-55-26-227,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933726507614407.jpeg,1667933726.5678055,-179.5971384855116,0.11185377289726055,155.62199857553017,-7.875,42.017659263333336,-93.77303298333334,344.967,4,2022-11-08-12-55-26-567,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933726810505183.jpeg,1667933726.8949144,178.340331270867,-0.08745788526657808,156.5892362746273,-11.312,42.01765618,-93.77303140166667,344.961,4,2022-11-08-12-55-26-895,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933727173316146.jpeg,1667933727.234782,179.27643586869584,1.0633293970858173,158.50374558086298,-12.625,42.017654801666666,-93.77302966166667,344.945,4,2022-11-08-12-55-27-234,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/r3/1667933727475789175.jpeg,1667933727.561542,-179.76427165857575,0.9858289387615535,159.31803633868577,-7.875,42.017652055,-93.77303318833333,344.946,4,2022-11-08-12-55-27-561,
