image_location,TimeStamp,Roll,Pitch,Yaw,Mast Roll,Lat,Lon,Alt,GPS Qual,DateTime
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934859510083855.jpeg,1667934859.5858257,172.88039731350017,-0.964375483811063,168.02299366591507,-18.062,42.01795268,-93.77365531833334,344.503,4,2022-11-08-13-14-19-585,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934859846235995.jpeg,1667934859.9187028,171.6090111106778,-1.4316736754564208,168.01990341049847,-17.812,42.01795070666667,-93.773655565,344.504,4,2022-11-08-13-14-19-918,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934860176543127.jpeg,1667934860.2582035,171.3493376599922,-1.5477163458929666,167.30634774400664,-18.875,42.01794878,-93.77365518,344.505,4,2022-11-08-13-14-20-258,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934860510776613.jpeg,1667934860.5927484,169.45509265105898,-1.0272044312898938,167.0123564217508,-21.25,42.017945866666665,-93.77365368833334,344.486,4,2022-11-08-13-14-20-592,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934860843311163.jpeg,1667934860.9148936,168.57271861221744,-1.2413011829777871,168.14012677733942,-21.5,42.017944441666664,-93.77365379666666,344.489,4,2022-11-08-13-14-20-914,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934861176958974.jpeg,1667934861.251374,168.8126705528314,-0.9730048756172354,168.56725325995262,-21.875,42.017942233333336,-93.77365388,344.5,4,2022-11-08-13-14-21-251,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934861510367454.jpeg,1667934861.5899422,169.16722114581034,-0.8394394226060359,168.8062208832215,-22.0,42.017939825,-93.77365371,344.497,4,2022-11-08-13-14-21-590,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934861848375811.jpeg,1667934861.926972,167.94529045880248,-0.8531790613152027,168.76646882236676,-23.062,42.017937286666665,-93.77365332666666,344.486,4,2022-11-08-13-14-21-927,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934862207634882.jpeg,1667934862.2680817,168.53324244389546,-0.6992364491415929,168.6992427189636,-23.062,42.01793502333334,-93.77365314166667,344.485,4,2022-11-08-13-14-22-268,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934862510553918.jpeg,1667934862.596666,170.67892630395846,-0.12642489763166406,171.61588951626635,-20.75,42.01793353,-93.77365448666667,344.514,4,2022-11-08-13-14-22-596,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934862872327388.jpeg,1667934862.9341986,172.74628357999597,0.008462421471609386,173.49622311783898,-17.875,42.017931635,-93.773655965,344.539,4,2022-11-08-13-14-22-934,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934863176472996.jpeg,1667934863.2614646,173.53253583357227,-0.5859620264799861,172.46134663085937,-17.125,42.01792975,-93.7736564,344.547,4,2022-11-08-13-14-23-261,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934863529590513.jpeg,1667934863.5958598,174.79600113403754,-0.6678741468992789,171.76598650499724,-16.312,42.01792709833333,-93.77365685666666,344.562,4,2022-11-08-13-14-23-595,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934863844673167.jpeg,1667934863.9353724,174.22026075880174,-0.7239910020460979,170.61496758916172,-15.0,42.01792465,-93.77365795166666,344.57,4,2022-11-08-13-14-23-935,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934864195830582.jpeg,1667934864.2636251,173.26237077269042,-1.0266543605423322,170.28116032779477,-17.0,42.017923341666666,-93.77365696166666,344.562,4,2022-11-08-13-14-24-263,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934864512308153.jpeg,1667934864.5845141,173.07002550705926,-0.9788147770292108,169.844228919976,-17.062,42.01792064166667,-93.77365674833334,344.559,4,2022-11-08-13-14-24-584,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934864874389486.jpeg,1667934864.9385767,171.85680470960827,-0.5813251996594655,170.00875590519735,-17.375,42.017918683333335,-93.77365673,344.557,4,2022-11-08-13-14-24-938,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934865176670701.jpeg,1667934865.2639832,169.91129608249184,-0.5880448229297992,170.8993675999663,-19.562,42.017916735,-93.77365589166666,344.546,4,2022-11-08-13-14-25-264,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934865543027640.jpeg,1667934865.6052892,169.36115393554635,-0.14686158168368968,170.92966310888568,-22.062,42.01791419833334,-93.77365425166667,344.521,4,2022-11-08-13-14-25-605,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934865845693340.jpeg,1667934865.9330184,168.95212388044084,-0.19753165625057917,171.25675282694547,-21.5,42.017912155,-93.77365445,344.529,4,2022-11-08-13-14-25-933,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934866206565928.jpeg,1667934866.2679021,166.76528186158836,-0.26678294451029555,171.22540568203345,-22.562,42.017909581666665,-93.77365384166667,344.524,4,2022-11-08-13-14-26-267,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934866510866410.jpeg,1667934866.5942807,168.2667157488024,0.05647591864992744,171.20694657068228,-24.125,42.017907916666665,-93.77365256833333,344.503,4,2022-11-08-13-14-26-594,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934866871750539.jpeg,1667934866.9333389,171.16300883437515,-0.6565803210063696,170.06412072959225,-19.5,42.01790599666667,-93.773654915,344.548,4,2022-11-08-13-14-26-933,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934867176922016.jpeg,1667934867.2620208,172.0052764837682,-0.9378755486311077,170.36711508702686,-19.25,42.01790416,-93.773655475,344.552,4,2022-11-08-13-14-27-262,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934867541225914.jpeg,1667934867.6015122,170.19824074371905,-1.1522022761877977,170.49640450467558,-21.375,42.01790170666666,-93.77365428833333,344.537,4,2022-11-08-13-14-27-601,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934867844937800.jpeg,1667934867.9255965,170.4312255559783,-0.8691420506727066,170.0783306209685,-21.625,42.017899928333335,-93.77365377,344.528,4,2022-11-08-13-14-27-925,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934868207135027.jpeg,1667934868.2658129,171.28285478535835,-1.094349314817213,170.6376663810597,-18.25,42.017898125,-93.773655745,344.565,4,2022-11-08-13-14-28-265,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934868509218893.jpeg,1667934868.593271,170.40080845737754,-1.315290616141824,170.291441909041,-20.562,42.01789556,-93.77365481333334,344.551,4,2022-11-08-13-14-28-593,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934868871888947.jpeg,1667934868.9314115,170.33014491740659,-1.1466381287384275,170.2507213199082,-20.875,42.01789355,-93.77365454833334,344.555,4,2022-11-08-13-14-28-931,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934869176529339.jpeg,1667934869.2675052,170.75320023119366,-0.6859866363825367,169.82368799824366,-21.0,42.017891515,-93.77365433166666,344.551,4,2022-11-08-13-14-29-267,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934869540136446.jpeg,1667934869.5994315,168.5135159539311,-0.4684062991138388,169.80321425973648,-20.562,42.017888531666664,-93.77365496833333,344.563,4,2022-11-08-13-14-29-599,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934869843453743.jpeg,1667934869.9335444,167.55452617489695,-0.4145379208458431,170.52696423423552,-24.375,42.01788701666667,-93.77365298166667,344.531,4,2022-11-08-13-14-29-933,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934870208431826.jpeg,1667934870.271164,169.25487714051337,0.35347561390032695,169.80043036786464,-22.687,42.017885115,-93.77365317,344.542,4,2022-11-08-13-14-30-271,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934870510567005.jpeg,1667934870.5973647,168.59785723787704,-0.25049407722960565,169.42271319390417,-21.812,42.01788251833333,-93.77365416666666,344.554,4,2022-11-08-13-14-30-597,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934870876580634.jpeg,1667934870.9416344,167.6200258570151,-0.7663622248285689,169.6774085064583,-24.0,42.017880248333334,-93.77365318,344.535,4,2022-11-08-13-14-30-941,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934871176670120.jpeg,1667934871.2630892,168.16069016322135,-0.3427089230766745,169.31003754111117,-24.187,42.01787908,-93.77365238833333,344.519,4,2022-11-08-13-14-31-263,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934871540642554.jpeg,1667934871.6027403,170.0908577120961,-0.5640765194961259,168.30904910811486,-21.062,42.01787640333333,-93.77365439333333,344.56,4,2022-11-08-13-14-31-602,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934871842467161.jpeg,1667934871.932287,169.21357877566714,-1.3659139602259252,168.6562791820151,-21.375,42.017874836666664,-93.773654505,344.56,4,2022-11-08-13-14-31-932,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934872206093453.jpeg,1667934872.2694495,169.7733566885918,-0.08288342676806548,170.3184913700018,-22.5,42.017872195,-93.77365351166667,344.547,4,2022-11-08-13-14-32-269,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934872511135207.jpeg,1667934872.608735,171.24912064576267,-0.16896853065090503,171.85272734303456,-18.812,42.017869495,-93.773655785,344.589,4,2022-11-08-13-14-32-608,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934872871518242.jpeg,1667934872.9346316,169.88065000781884,0.6430586927156872,173.14959835150694,-19.125,42.017867001666666,-93.77365605,344.593,4,2022-11-08-13-14-32-934,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934873176820788.jpeg,1667934873.2710376,166.82589067018765,0.8633237252875423,174.17820422373308,-23.937,42.0178655,-93.77365392166666,344.559,4,2022-11-08-13-14-33-271,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934873542692575.jpeg,1667934873.6060643,167.94141069686088,1.3728989806394765,175.20531580686966,-24.562,42.017862961666665,-93.773652625,344.529,4,2022-11-08-13-14-33-606,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934873846337189.jpeg,1667934873.9290862,170.98937507387217,1.3596120640549054,175.22661240715007,-20.187,42.017860748333334,-93.77365484166667,344.572,4,2022-11-08-13-14-33-929,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934874209087051.jpeg,1667934874.2714148,173.4906544702678,0.11844342363764387,173.82218936526536,-19.125,42.017858843333336,-93.77365533833333,344.579,4,2022-11-08-13-14-34-271,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934874510037039.jpeg,1667934874.5956964,177.05762051099975,-0.4584034172310416,172.24048871121894,-15.062,42.01785690333333,-93.77365717166667,344.605,4,2022-11-08-13-14-34-595,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934874870759827.jpeg,1667934874.9322371,175.76989068216744,-0.7758176592870394,169.6370911295734,-13.312,42.01785434166667,-93.77365849666667,344.612,4,2022-11-08-13-14-34-932,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934875176049039.jpeg,1667934875.2639968,174.17272137044327,-1.6629004317503424,168.54736942379236,-16.75,42.017852721666664,-93.773656915,344.604,4,2022-11-08-13-14-35-264,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934875539409086.jpeg,1667934875.6008043,173.08178278033043,-1.0040491945898244,168.35194786479593,-17.625,42.01785000666667,-93.77365593833333,344.599,4,2022-11-08-13-14-35-600,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934875842326908.jpeg,1667934875.9326303,171.0273133879712,-0.7254179773565435,169.54415921215104,-19.0,42.01784802833333,-93.77365574666666,344.589,4,2022-11-08-13-14-35-932,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934876209217279.jpeg,1667934876.2727973,169.30486222162511,-0.7494872361020207,170.20968724887925,-21.75,42.01784543,-93.77365403833333,344.564,4,2022-11-08-13-14-36-272,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934876510599909.jpeg,1667934876.5940506,170.57653788298208,-0.18385640944421835,170.6243173794715,-22.187,42.017843985,-93.77365341666666,344.557,4,2022-11-08-13-14-36-594,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934876875650141.jpeg,1667934876.9385674,171.7266846231699,-0.3485286970540113,170.88052628437342,-19.0,42.017841651666664,-93.77365526666667,344.587,4,2022-11-08-13-14-36-938,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934877176721486.jpeg,1667934877.2674894,171.2104301403021,-0.27616458225489837,171.11275987699045,-20.687,42.017839785,-93.77365471833333,344.582,4,2022-11-08-13-14-37-267,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934877540205040.jpeg,1667934877.6045122,172.12601427855762,0.3658244336047845,170.88524427915127,-20.375,42.017837308333334,-93.77365433666667,344.577,4,2022-11-08-13-14-37-604,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934877843313092.jpeg,1667934877.9314022,171.50032618770786,0.5578576731889143,171.1281205525547,-18.375,42.017834891666666,-93.773655675,344.598,4,2022-11-08-13-14-37-931,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934878208436586.jpeg,1667934878.2763288,172.27700790980342,0.25186364910230025,171.76829547925186,-19.437,42.01783324,-93.77365535666667,344.596,4,2022-11-08-13-14-38-276,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934878510321549.jpeg,1667934878.5955038,174.40225960779557,0.5582479810886866,170.79226699885365,-17.375,42.017830905,-93.77365596333334,344.602,4,2022-11-08-13-14-38-595,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934878877294677.jpeg,1667934878.937403,171.7961186961393,0.19434081438905768,170.8514227728444,-17.75,42.01782884833333,-93.77365638,344.607,4,2022-11-08-13-14-38-937,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934879177192628.jpeg,1667934879.2627017,169.9428486154515,-0.5040009727809688,170.97481189169883,-20.875,42.017826855,-93.77365486,344.578,4,2022-11-08-13-14-39-262,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934879540769521.jpeg,1667934879.6034913,170.05892606302837,-0.7301107765832776,167.74321313329548,-22.187,42.017824438333335,-93.77365346,344.555,4,2022-11-08-13-14-39-603,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934879842823521.jpeg,1667934879.931773,170.34737515698365,-0.6646743495802501,166.0394831320881,-19.75,42.01782223166666,-93.77365462833333,344.574,4,2022-11-08-13-14-39-931,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934880209131030.jpeg,1667934880.2707744,169.66900430306086,-0.3581452734353075,165.58695565601323,-21.25,42.01781940666667,-93.77365388166666,344.56,4,2022-11-08-13-14-40-270,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934880510341628.jpeg,1667934880.5937662,169.23840826930996,0.1981481022879945,167.15905552453512,-22.562,42.01781773166667,-93.77365323,344.548,4,2022-11-08-13-14-40-593,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934880871527277.jpeg,1667934880.9326854,168.9625899855448,0.29721720724668116,167.860121478893,-22.312,42.0178157,-93.77365353166667,344.549,4,2022-11-08-13-14-40-932,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934881176126937.jpeg,1667934881.261516,169.34577960004123,0.5785031383294484,168.4524220657869,-22.125,42.017813845,-93.77365388833333,344.555,4,2022-11-08-13-14-41-261,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934881543080517.jpeg,1667934881.6047258,168.82299146228002,0.11203321717409066,169.13279089708334,-23.125,42.01781155166667,-93.77365328166667,344.542,4,2022-11-08-13-14-41-604,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934881842635937.jpeg,1667934881.9355536,171.25280427121714,0.2895117898813841,169.2935147316239,-20.625,42.017809486666664,-93.77365443333333,344.555,4,2022-11-08-13-14-41-935,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934882206827938.jpeg,1667934882.269754,171.7992196253128,-0.027088963417359405,169.52658385910394,-18.437,42.017807518333335,-93.77365585666666,344.578,4,2022-11-08-13-14-42-269,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934882510290330.jpeg,1667934882.597319,172.34746928621416,0.004684437318249184,172.01516779963782,-19.437,42.01780517666667,-93.773655145,344.56,4,2022-11-08-13-14-42-597,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934882873553441.jpeg,1667934882.9357843,176.1464548509577,-0.06723691001514837,173.3228517571264,-15.562,42.01780345,-93.773656875,344.59,4,2022-11-08-13-14-42-935,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934883176938280.jpeg,1667934883.267228,175.9031904326136,-0.6674195767247297,174.62372238144388,-12.562,42.01780155833333,-93.773659205,344.615,4,2022-11-08-13-14-43-267,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934883543395281.jpeg,1667934883.6051335,174.8951925156931,-0.16964447735152244,175.91592425351072,-14.187,42.017798668333334,-93.77365847,344.606,4,2022-11-08-13-14-43-605,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934883842891856.jpeg,1667934883.9318714,174.21479117875788,-0.5659675067161948,171.5944681480474,-16.5,42.0177971,-93.773657135,344.594,4,2022-11-08-13-14-43-931,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934884208173659.jpeg,1667934884.2728748,173.583323157607,-0.09546341823173518,171.66900298618376,-17.0,42.01779419333333,-93.77365670833333,344.584,4,2022-11-08-13-14-44-272,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934884510734225.jpeg,1667934884.5981264,174.0534127726934,0.4591953847137568,171.59054096196363,-16.75,42.017791915,-93.77365657833333,344.583,4,2022-11-08-13-14-44-598,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934884873567835.jpeg,1667934884.9344928,173.01182844756457,0.15442129921624867,171.4014596611529,-17.062,42.01779031,-93.77365648333334,344.584,4,2022-11-08-13-14-44-934,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934885176681124.jpeg,1667934885.2636526,173.22473666680668,0.4117199837851821,169.0034033854939,-18.062,42.01778824666667,-93.77365555166666,344.571,4,2022-11-08-13-14-45-263,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934885539488024.jpeg,1667934885.59969,173.9856075412027,-0.12322120439159105,165.1126530451647,-16.562,42.01778546,-93.77365635833333,344.577,4,2022-11-08-13-14-45-599,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934885842451370.jpeg,1667934885.924019,174.1287619548342,-0.23037319283323046,166.34771013092708,-16.812,42.01778368,-93.773656295,344.568,4,2022-11-08-13-14-45-924,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934886207108887.jpeg,1667934886.2675006,173.3456279293639,0.47405094421742605,168.58301165853894,-16.25,42.017780556666665,-93.77365675833333,344.582,4,2022-11-08-13-14-46-267,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934886510141313.jpeg,1667934886.5990312,173.73502513120647,0.7260203560412094,173.1614192948371,-16.812,42.01777931833333,-93.773656505,344.572,4,2022-11-08-13-14-46-599,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934886874571458.jpeg,1667934886.9340823,174.50901611681448,0.09408824465374678,173.87433702448737,-15.875,42.017777275,-93.77365705,344.574,4,2022-11-08-13-14-46-934,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934887175379626.jpeg,1667934887.2518587,175.57145686697328,0.21814054576364655,172.52521520230505,-15.187,42.01777525666667,-93.77365737333334,344.576,4,2022-11-08-13-14-47-251,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934887539785958.jpeg,1667934887.601345,173.58981918297954,-0.2991293486833185,171.20240408903183,-16.125,42.01777276666667,-93.77365695,344.569,4,2022-11-08-13-14-47-601,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934887842644924.jpeg,1667934887.927093,172.83445168993887,-0.3803859049825066,171.03542101457202,-17.437,42.017771085,-93.77365620333333,344.563,4,2022-11-08-13-14-47-927,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934888196152295.jpeg,1667934888.2592397,172.86574840296285,-0.08396837021365011,170.92313214274887,-16.75,42.01776892666667,-93.77365629833334,344.559,4,2022-11-08-13-14-48-259,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934888511885207.jpeg,1667934888.5867171,173.04581449942273,-0.1078638580604801,171.25599975560542,-16.75,42.01776643,-93.773656565,344.564,4,2022-11-08-13-14-48-586,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934888861167635.jpeg,1667934888.9314053,172.70762878924057,-0.006155330382098161,170.66749884950204,-17.937,42.017764213333336,-93.77365604333333,344.555,4,2022-11-08-13-14-48-931,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934889178841669.jpeg,1667934889.2522373,173.3261368332392,0.3027227742512073,170.33587941141897,-18.125,42.017762393333335,-93.77365548666667,344.551,4,2022-11-08-13-14-49-252,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934889528834017.jpeg,1667934889.5956101,172.2318088771728,-0.12217920095760995,169.66994071178115,-17.562,42.017759833333336,-93.77365594166666,344.547,4,2022-11-08-13-14-49-595,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934889844446032.jpeg,1667934889.926917,170.98487647507108,0.23296175629032526,169.41861868423345,-19.937,42.017757765,-93.77365474666667,344.53,4,2022-11-08-13-14-49-927,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934890208954059.jpeg,1667934890.2716908,171.62783653834376,0.46277905268710606,169.47565709192693,-19.687,42.01775573,-93.77365450166667,344.526,4,2022-11-08-13-14-50-271,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934890510834188.jpeg,1667934890.6007001,172.60041093052516,0.6179818352794493,169.0091238057438,-18.25,42.01775329,-93.77365542333334,344.537,4,2022-11-08-13-14-50-600,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934890874662096.jpeg,1667934890.934934,172.27487430481952,0.3167812160643377,168.69357227558868,-18.125,42.017751115,-93.773655525,344.545,4,2022-11-08-13-14-50-935,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934891176940337.jpeg,1667934891.2628682,172.8669225198087,0.3114478758802356,167.62347878398776,-18.5,42.017748573333336,-93.77365490666666,344.53,4,2022-11-08-13-14-51-262,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934891542343396.jpeg,1667934891.60355,173.51994798878093,-0.2369611644706386,166.9804845196331,-15.75,42.017746046666666,-93.77365685666666,344.557,4,2022-11-08-13-14-51-603,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934891843658710.jpeg,1667934891.9297016,173.3484654966657,0.07622259403200679,167.37065470286106,-17.0,42.01774375833333,-93.77365637333334,344.538,4,2022-11-08-13-14-51-929,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934892207857119.jpeg,1667934892.272725,175.6802115435883,0.07910684310945773,166.74831195099227,-15.375,42.01774118666667,-93.77365728666666,344.547,4,2022-11-08-13-14-52-272,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934892509177741.jpeg,1667934892.5854876,176.03908513301138,-0.4258676530925952,167.2351157053492,-13.375,42.017739283333334,-93.77365861166666,344.559,4,2022-11-08-13-14-52-585,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934892872240935.jpeg,1667934892.933393,176.1966457671489,0.34820083647357447,172.3549637885915,-13.625,42.01773656666666,-93.77365891333334,344.554,4,2022-11-08-13-14-52-933,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934893176575355.jpeg,1667934893.2522993,176.81496545875194,0.9094582813631774,176.11204819323626,-14.187,42.01773435333333,-93.77365831,344.547,4,2022-11-08-13-14-53-252,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934893542488682.jpeg,1667934893.603401,175.56344368887403,0.7082149249952557,172.44722185107386,-13.0,42.017731663333336,-93.77365930666667,344.559,4,2022-11-08-13-14-53-603,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934893842369929.jpeg,1667934893.935621,173.9363123261008,0.518006942964873,170.78748460047908,-16.437,42.017729173333336,-93.773657425,344.539,4,2022-11-08-13-14-53-935,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934894207723252.jpeg,1667934894.2736707,173.86071176785495,0.19006808741146666,170.36939884923714,-17.062,42.01772655833334,-93.77365680166666,344.523,4,2022-11-08-13-14-54-273,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934894510723946.jpeg,1667934894.5927286,174.2943350028074,-0.15939045824375436,170.34728920102827,-16.0,42.01772468,-93.773657345,344.533,4,2022-11-08-13-14-54-592,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934894873906322.jpeg,1667934894.9355001,174.29963561021077,0.41029734128025425,170.68993860359262,-17.25,42.017722013333334,-93.77365659166666,344.519,4,2022-11-08-13-14-54-935,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934895175903341.jpeg,1667934895.268609,173.23500466193275,-0.029623091900404665,170.308817656138,-17.375,42.01771928,-93.773656355,344.513,4,2022-11-08-13-14-55-268,
/media/phenobot3/Extreme SSD/under-canopy-images/Test3/enviratron/s1/1667934895542232111.jpeg,1667934895.605767,173.35246841234198,0.577638997527966,170.68728525022667,-17.312,42.017717151666666,-93.77365625166667,344.514,4,2022-11-08-13-14-55-605,
